"No.","Time","Source","Destination","Protocol","Length","Info"
"1908","366.465718","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1214698 Ack=8577 Win=2051 Len=1300 [TCP segment of a reassembled PDU]"
"1909","366.465880","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1215998 Ack=8577 Win=2051 Len=1300 [TCP segment of a reassembled PDU]"
"1910","366.465928","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8577 Ack=1217298 Win=258 Len=0"
"1911","366.465996","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1217298 Ack=8577 Win=2051 Len=1300 [TCP segment of a reassembled PDU]"
"1912","366.466051","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1218598 Ack=8577 Win=2051 Len=1300 [TCP segment of a reassembled PDU]"
"1913","366.466087","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8577 Ack=1219898 Win=258 Len=0"
"1914","366.466169","52.113.194.133","192.168.43.215","TLSv1.2","484","Application Data"
"1915","366.466241","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1220328 Ack=8577 Win=2051 Len=1300 [TCP segment of a reassembled PDU]"
"1916","366.466272","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8577 Ack=1221628 Win=258 Len=0"
"1917","366.466535","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1221628 Ack=8577 Win=2051 Len=1300 [TCP segment of a reassembled PDU]"
"1918","366.466654","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1222928 Ack=8577 Win=2051 Len=1300 [TCP segment of a reassembled PDU]"
"1919","366.466681","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8577 Ack=1224228 Win=258 Len=0"
"1920","366.466741","52.113.194.133","192.168.43.215","TLSv1.2","343","Application Data"
"1921","366.466860","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1224517 Ack=8577 Win=2051 Len=1300 [TCP segment of a reassembled PDU]"
"1922","366.466911","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8577 Ack=1225817 Win=258 Len=0"
"1923","366.467052","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1225817 Ack=8577 Win=2051 Len=1300 [TCP segment of a reassembled PDU]"
"1924","366.467275","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1227117 Ack=8577 Win=2051 Len=1300 [TCP segment of a reassembled PDU]"
"1925","366.467312","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8577 Ack=1228417 Win=258 Len=0"
"1926","366.467455","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1228417 Ack=8577 Win=2051 Len=1300 [TCP segment of a reassembled PDU]"
"1927","366.467695","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1229717 Ack=8577 Win=2051 Len=1300 [TCP segment of a reassembled PDU]"
"1928","366.467726","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8577 Ack=1231017 Win=258 Len=0"
"1929","366.467806","52.113.194.133","192.168.43.215","TLSv1.2","141","Application Data"
"1930","366.467894","52.113.194.133","192.168.43.215","TLSv1.2","92","Application Data"
"1931","366.467916","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8577 Ack=1231142 Win=258 Len=0"
"1932","367.001023","192.168.43.215","52.113.194.133","TLSv1.2","192","Application Data"
"1933","367.035627","52.113.194.133","192.168.43.215","TCP","54","443  >  49262 [ACK] Seq=1231142 Ack=8715 Win=2051 Len=0"
"1934","367.096834","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1231142 Ack=8715 Win=2051 Len=1300 [TCP segment of a reassembled PDU]"
"1935","367.096914","52.113.194.133","192.168.43.215","TLSv1.2","337","Application Data"
"1936","367.096949","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8715 Ack=1232725 Win=258 Len=0"
"1937","367.097143","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1232725 Ack=8715 Win=2051 Len=1300 [TCP segment of a reassembled PDU]"
"1938","367.097287","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1234025 Ack=8715 Win=2051 Len=1300 [TCP segment of a reassembled PDU]"
"1939","367.097328","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8715 Ack=1235325 Win=258 Len=0"
"1940","367.097508","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1235325 Ack=8715 Win=2051 Len=1300 [TCP segment of a reassembled PDU]"
"1941","367.097798","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1236625 Ack=8715 Win=2051 Len=1300 [TCP segment of a reassembled PDU]"
"1942","367.097832","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8715 Ack=1237925 Win=258 Len=0"
"1943","367.098081","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1237925 Ack=8715 Win=2051 Len=1300 [TCP segment of a reassembled PDU]"
"1944","367.098202","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1239225 Ack=8715 Win=2051 Len=1300 [TCP segment of a reassembled PDU]"
"1945","367.098241","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8715 Ack=1240525 Win=258 Len=0"
"1946","367.098359","52.113.194.133","192.168.43.215","TLSv1.2","484","Application Data"
"1947","367.098643","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1240955 Ack=8715 Win=2051 Len=1300 [TCP segment of a reassembled PDU]"
"1948","367.098683","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8715 Ack=1242255 Win=258 Len=0"
"1949","367.098929","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1242255 Ack=8715 Win=2051 Len=1300 [TCP segment of a reassembled PDU]"
"1950","367.099058","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1243555 Ack=8715 Win=2051 Len=1300 [TCP segment of a reassembled PDU]"
"1951","367.099104","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8715 Ack=1244855 Win=258 Len=0"
"1952","367.099197","52.113.194.133","192.168.43.215","TLSv1.2","343","Application Data"
"1953","367.099497","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1245144 Ack=8715 Win=2051 Len=1300 [TCP segment of a reassembled PDU]"
"1954","367.099545","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8715 Ack=1246444 Win=258 Len=0"
"1955","367.099715","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1246444 Ack=8715 Win=2051 Len=1300 [TCP segment of a reassembled PDU]"
"1956","367.100012","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1247744 Ack=8715 Win=2051 Len=1300 [TCP segment of a reassembled PDU]"
"1957","367.100053","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8715 Ack=1249044 Win=258 Len=0"
"1958","367.100184","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1249044 Ack=8715 Win=2051 Len=1300 [TCP segment of a reassembled PDU]"
"1959","367.100395","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1250344 Ack=8715 Win=2051 Len=1300 [TCP segment of a reassembled PDU]"
"1960","367.100426","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8715 Ack=1251644 Win=258 Len=0"
"1961","367.100508","52.113.194.133","192.168.43.215","TLSv1.2","141","Application Data"
"1962","367.100631","52.113.194.133","192.168.43.215","TLSv1.2","92","Application Data"
"1963","367.100663","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8715 Ack=1251769 Win=258 Len=0"
"1964","368.039159","192.168.43.215","52.113.194.133","TLSv1.2","186","Application Data"
"1965","368.067610","52.113.194.133","192.168.43.215","TCP","54","443  >  49262 [ACK] Seq=1251769 Ack=8847 Win=2050 Len=0"
"1966","368.143854","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1251769 Ack=8847 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"1967","368.143961","52.113.194.133","192.168.43.215","TLSv1.2","350","Application Data"
"1968","368.144001","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8847 Ack=1253365 Win=258 Len=0"
"1969","368.144213","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1253365 Ack=8847 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"1970","368.144892","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1254665 Ack=8847 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"1971","368.144995","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8847 Ack=1255965 Win=258 Len=0"
"1972","368.145203","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1255965 Ack=8847 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"1973","368.145815","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1257265 Ack=8847 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"1974","368.145924","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8847 Ack=1258565 Win=258 Len=0"
"1975","368.146035","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1258565 Ack=8847 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"1976","368.146146","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1259865 Ack=8847 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"1977","368.146244","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8847 Ack=1261165 Win=258 Len=0"
"1978","368.146330","52.113.194.133","192.168.43.215","TLSv1.2","484","Application Data"
"1979","368.146450","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1261595 Ack=8847 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"1980","368.146497","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8847 Ack=1262895 Win=258 Len=0"
"1981","368.146535","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1262895 Ack=8847 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"1982","368.146619","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1264195 Ack=8847 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"1983","368.146650","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8847 Ack=1265495 Win=258 Len=0"
"1984","368.146747","52.113.194.133","192.168.43.215","TLSv1.2","343","Application Data"
"1985","368.146904","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1265784 Ack=8847 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"1986","368.146938","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8847 Ack=1267084 Win=258 Len=0"
"1987","368.147057","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1267084 Ack=8847 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"1988","368.147235","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1268384 Ack=8847 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"1989","368.147270","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8847 Ack=1269684 Win=258 Len=0"
"1990","368.147518","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1269684 Ack=8847 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"1991","368.147632","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1270984 Ack=8847 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"1992","368.147669","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8847 Ack=1272284 Win=258 Len=0"
"1993","368.147766","52.113.194.133","192.168.43.215","TLSv1.2","141","Application Data"
"1994","368.147895","52.113.194.133","192.168.43.215","TLSv1.2","92","Application Data"
"1995","368.147934","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8847 Ack=1272409 Win=258 Len=0"
"1996","368.491500","192.168.43.215","52.113.194.133","TLSv1.2","120","Application Data"
"1997","368.519730","52.113.194.133","192.168.43.215","TCP","54","443  >  49262 [ACK] Seq=1272409 Ack=8913 Win=2050 Len=0"
"1998","368.576235","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1272409 Ack=8913 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"1999","368.577283","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1273709 Ack=8913 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"2000","368.577441","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8913 Ack=1275009 Win=258 Len=0"
"2001","368.577563","52.113.194.133","192.168.43.215","TLSv1.2","611","Application Data"
"2002","368.578261","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1275566 Ack=8913 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"2003","368.578330","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8913 Ack=1276866 Win=258 Len=0"
"2004","368.578527","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1276866 Ack=8913 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"2005","368.578749","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1278166 Ack=8913 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"2006","368.578826","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8913 Ack=1279466 Win=258 Len=0"
"2007","368.579618","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1279466 Ack=8913 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"2008","368.579735","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1280766 Ack=8913 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"2009","368.579794","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8913 Ack=1282066 Win=258 Len=0"
"2010","368.579879","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1282066 Ack=8913 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"2011","368.579989","52.113.194.133","192.168.43.215","TLSv1.2","484","Application Data"
"2012","368.580015","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8913 Ack=1283796 Win=258 Len=0"
"2013","368.580167","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1283796 Ack=8913 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"2014","368.580320","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1285096 Ack=8913 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"2015","368.580352","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8913 Ack=1286396 Win=258 Len=0"
"2016","368.580622","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1286396 Ack=8913 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"2017","368.580668","52.113.194.133","192.168.43.215","TLSv1.2","343","Application Data"
"2018","368.580703","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8913 Ack=1287985 Win=258 Len=0"
"2019","368.580892","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1287985 Ack=8913 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"2020","368.581210","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1289285 Ack=8913 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"2021","368.581292","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8913 Ack=1290585 Win=258 Len=0"
"2022","368.581388","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1290585 Ack=8913 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"2023","368.581447","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1291885 Ack=8913 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"2024","368.581479","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8913 Ack=1293185 Win=258 Len=0"
"2025","368.581783","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1293185 Ack=8913 Win=2050 Len=1300 [TCP segment of a reassembled PDU]"
"2026","368.584832","52.113.194.133","192.168.43.215","TLSv1.2","141","Application Data"
"2027","368.584911","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8913 Ack=1294572 Win=258 Len=0"
"2028","368.585540","52.113.194.133","192.168.43.215","TLSv1.2","92","Application Data"
"2029","368.629522","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8913 Ack=1294610 Win=258 Len=0"
"2030","369.304258","192.168.43.215","52.113.194.133","TLSv1.2","120","Application Data"
"2031","369.326518","52.113.194.133","192.168.43.215","TCP","54","443  >  49262 [ACK] Seq=1294610 Ack=8979 Win=2049 Len=0"
"2032","369.375066","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1294610 Ack=8979 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"2033","369.375189","52.113.194.133","192.168.43.215","TLSv1.2","336","Application Data"
"2034","369.375245","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8979 Ack=1296192 Win=258 Len=0"
"2035","369.375370","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1296192 Ack=8979 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"2036","369.375440","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1297492 Ack=8979 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"2037","369.375476","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8979 Ack=1298792 Win=258 Len=0"
"2038","369.375588","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1298792 Ack=8979 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"2039","369.375866","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1300092 Ack=8979 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"2040","369.375897","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8979 Ack=1301392 Win=258 Len=0"
"2041","369.376111","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1301392 Ack=8979 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"2042","369.376247","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1302692 Ack=8979 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"2043","369.376273","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8979 Ack=1303992 Win=258 Len=0"
"2044","369.376340","52.113.194.133","192.168.43.215","TLSv1.2","484","Application Data"
"2045","369.376460","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1304422 Ack=8979 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"2046","369.376483","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8979 Ack=1305722 Win=258 Len=0"
"2047","369.376682","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1305722 Ack=8979 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"2048","369.376917","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1307022 Ack=8979 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"2049","369.376946","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8979 Ack=1308322 Win=258 Len=0"
"2050","369.377000","52.113.194.133","192.168.43.215","TLSv1.2","343","Application Data"
"2051","369.377179","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1308611 Ack=8979 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"2052","369.377209","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8979 Ack=1309911 Win=258 Len=0"
"2053","369.377353","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1309911 Ack=8979 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"2054","369.377528","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1311211 Ack=8979 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"2055","369.377560","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8979 Ack=1312511 Win=258 Len=0"
"2056","369.377756","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1312511 Ack=8979 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"2057","369.377928","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1313811 Ack=8979 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"2058","369.377963","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8979 Ack=1315111 Win=258 Len=0"
"2059","369.378020","52.113.194.133","192.168.43.215","TLSv1.2","141","Application Data"
"2060","369.378779","52.113.194.133","192.168.43.215","TLSv1.2","92","Application Data"
"2061","369.378799","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=8979 Ack=1315236 Win=258 Len=0"
"2062","369.877636","192.168.43.215","52.113.194.133","TLSv1.2","186","Application Data"
"2063","369.935407","52.113.194.133","192.168.43.215","TCP","54","443  >  49262 [ACK] Seq=1315236 Ack=9111 Win=2049 Len=0"
"2064","369.977130","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1315236 Ack=9111 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"2065","369.977225","52.113.194.133","192.168.43.215","TLSv1.2","336","Application Data"
"2066","369.977258","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=9111 Ack=1316818 Win=258 Len=0"
"2067","369.977347","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1316818 Ack=9111 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"2068","369.977563","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1318118 Ack=9111 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"2069","369.977638","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=9111 Ack=1319418 Win=258 Len=0"
"2070","369.977720","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1319418 Ack=9111 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"2071","369.977961","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1320718 Ack=9111 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"2072","369.977999","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=9111 Ack=1322018 Win=258 Len=0"
"2073","369.978134","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1322018 Ack=9111 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"2074","369.978246","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1323318 Ack=9111 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"2075","369.978280","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=9111 Ack=1324618 Win=258 Len=0"
"2076","369.978374","52.113.194.133","192.168.43.215","TLSv1.2","484","Application Data"
"2077","369.978708","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1325048 Ack=9111 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"2078","369.978736","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=9111 Ack=1326348 Win=258 Len=0"
"2079","369.978976","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1326348 Ack=9111 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"2080","369.979232","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1327648 Ack=9111 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"2081","369.979268","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=9111 Ack=1328948 Win=258 Len=0"
"2082","369.979302","52.113.194.133","192.168.43.215","TLSv1.2","343","Application Data"
"2083","369.979528","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1329237 Ack=9111 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"2084","369.979559","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=9111 Ack=1330537 Win=258 Len=0"
"2085","369.979804","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1330537 Ack=9111 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"2086","369.980109","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1331837 Ack=9111 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"2087","369.980174","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=9111 Ack=1333137 Win=258 Len=0"
"2088","369.980263","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1333137 Ack=9111 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"2089","369.980502","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1334437 Ack=9111 Win=2049 Len=1300 [TCP segment of a reassembled PDU]"
"2090","369.980545","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=9111 Ack=1335737 Win=258 Len=0"
"2091","369.980616","52.113.194.133","192.168.43.215","TLSv1.2","141","Application Data"
"2092","369.980696","52.113.194.133","192.168.43.215","TLSv1.2","92","Application Data"
"2093","369.980726","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=9111 Ack=1335862 Win=258 Len=0"
"2094","370.705113","192.168.43.215","52.113.194.133","TLSv1.2","186","Application Data"
"2095","370.730483","52.113.194.133","192.168.43.215","TCP","54","443  >  49262 [ACK] Seq=1335862 Ack=9243 Win=2048 Len=0"
"2096","370.776860","52.113.194.133","192.168.43.215","TCP","1354","443  >  49262 [ACK] Seq=1335862 Ack=9243 Win=2048 Len=1300 [TCP segment of a reassembled PDU]"
"2097","370.777155","52.113.194.133","192.168.43.215","TLSv1.2","436","Application Data"
"2098","370.777278","192.168.43.215","52.113.194.133","TCP","54","49262  >  443 [ACK] Seq=9243 Ack=1337544 Win=258 Len=0"
