"No.","Time","Source","Destination","Protocol","Length","Info"
"1579","22.040704","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=126953 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1580","22.040716","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=128413 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1581","22.040727","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=129873 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1582","22.040739","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=131333 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1583","22.040753","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=132793 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1584","22.040765","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=134253 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1585","22.040776","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=135713 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1586","22.040833","127.0.0.1","127.0.0.1","TCP","44","52003  >  33333 [ACK] Seq=645 Ack=137173 Win=256 Len=0"
"1587","22.042624","127.0.0.1","127.0.0.1","TCP","44","[TCP Window Update] 52003  >  33333 [ACK] Seq=645 Ack=137173 Win=65536 Len=0"
"1588","22.042916","127.0.0.1","127.0.0.1","TLSv1.2","1504","Application Data [TCP segment of a reassembled PDU]"
"1589","22.042928","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=138633 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1590","22.042938","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=140093 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1591","22.042948","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=141553 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1592","22.042959","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=143013 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1593","22.042969","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=144473 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1594","22.042982","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=145933 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1595","22.042993","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=147393 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1596","22.043004","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=148853 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1597","22.043015","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=150313 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1598","22.043026","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=151773 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1599","22.043039","127.0.0.1","127.0.0.1","TLSv1.2","1504","Application Data [TCP segment of a reassembled PDU]"
"1600","22.043050","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=154693 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1601","22.043062","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=156153 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1602","22.043073","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=157613 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1603","22.043086","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=159073 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1604","22.043097","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=160533 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1605","22.043109","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=161993 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1606","22.043124","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=163453 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1607","22.043137","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=164913 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1608","22.043149","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=166373 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1609","22.043161","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=167833 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1610","22.043174","127.0.0.1","127.0.0.1","TLSv1.2","1504","Application Data [TCP segment of a reassembled PDU]"
"1611","22.043183","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=170753 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1612","22.043193","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=172213 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1613","22.043203","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=173673 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1614","22.043212","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=175133 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1615","22.043222","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=176593 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1616","22.043231","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=178053 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1617","22.043241","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=179513 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1618","22.043251","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=180973 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1619","22.043261","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=182433 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1620","22.043338","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=183893 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1621","22.043349","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=185353 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1622","22.043359","127.0.0.1","127.0.0.1","TLSv1.2","1504","Application Data [TCP segment of a reassembled PDU]"
"1623","22.043368","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=188273 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1624","22.043378","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=189733 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1625","22.043387","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=191193 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1626","22.043397","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=192653 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1627","22.043406","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=194113 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1628","22.043416","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=195573 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1629","22.043425","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=197033 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1630","22.043435","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=198493 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1631","22.043551","127.0.0.1","127.0.0.1","TCP","44","52003  >  33333 [ACK] Seq=645 Ack=183893 Win=18944 Len=0"
"1632","22.043562","127.0.0.1","127.0.0.1","TCP","44","52003  >  33333 [ACK] Seq=645 Ack=199953 Win=2816 Len=0"
"1633","22.043658","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=199953 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1634","22.043683","127.0.0.1","127.0.0.1","TCP","44","52003  >  33333 [ACK] Seq=645 Ack=201413 Win=1280 Len=0"
"1635","22.049981","127.0.0.1","127.0.0.1","TCP","44","[TCP Window Update] 52003  >  33333 [ACK] Seq=645 Ack=201413 Win=4864 Len=0"
"1636","22.050031","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=201413 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1637","22.050042","127.0.0.1","127.0.0.1","TLSv1.2","1504","Application Data [TCP segment of a reassembled PDU]"
"1638","22.050051","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=204333 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1639","22.050088","127.0.0.1","127.0.0.1","TCP","44","52003  >  33333 [ACK] Seq=645 Ack=205793 Win=512 Len=0"
"1640","22.051982","127.0.0.1","127.0.0.1","TCP","44","[TCP Window Update] 52003  >  33333 [ACK] Seq=645 Ack=205793 Win=61184 Len=0"
"1641","22.052227","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=205793 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1642","22.052238","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=207253 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1643","22.052249","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=208713 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1644","22.052262","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=210173 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1645","22.052272","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=211633 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1646","22.052282","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=213093 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1647","22.052292","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=214553 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1648","22.052305","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=216013 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1649","22.052315","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=217473 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1650","22.052326","127.0.0.1","127.0.0.1","TLSv1.2","1504","Application Data [TCP segment of a reassembled PDU]"
"1651","22.052337","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=220393 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1652","22.052346","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=221853 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1653","22.052357","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=223313 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1654","22.052368","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=224773 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1655","22.052381","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=226233 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1656","22.052393","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=227693 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1657","22.052404","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=229153 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1658","22.052416","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=230613 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1659","22.052428","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=232073 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1660","22.052437","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=233533 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1661","22.052447","127.0.0.1","127.0.0.1","TLSv1.2","1504","Application Data [TCP segment of a reassembled PDU]"
"1662","22.052456","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=236453 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1663","22.052466","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=237913 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1664","22.052474","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=239373 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1665","22.052483","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=240833 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1666","22.052493","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=242293 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1667","22.052501","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=243753 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1668","22.052510","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=245213 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1669","22.052519","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=246673 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1670","22.052529","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=248133 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1671","22.052538","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=249593 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1672","22.052547","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=251053 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1673","22.052626","127.0.0.1","127.0.0.1","TLSv1.2","1504","Application Data [TCP segment of a reassembled PDU]"
"1674","22.052636","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=253973 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1675","22.052645","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=255433 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1676","22.052654","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=256893 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1677","22.052665","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=258353 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1678","22.052674","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=259813 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1679","22.052685","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=261273 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1680","22.052695","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=262733 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1681","22.052706","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=264193 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1682","22.052766","127.0.0.1","127.0.0.1","TCP","44","52003  >  33333 [ACK] Seq=645 Ack=252513 Win=14592 Len=0"
"1683","22.052780","127.0.0.1","127.0.0.1","TCP","44","52003  >  33333 [ACK] Seq=645 Ack=265653 Win=1280 Len=0"
"1686","22.064331","127.0.0.1","127.0.0.1","TCP","44","[TCP Window Update] 52003  >  33333 [ACK] Seq=645 Ack=265653 Win=5632 Len=0"
"1687","22.064391","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=265653 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1688","22.064402","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=267113 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1689","22.064414","127.0.0.1","127.0.0.1","TLSv1.2","1504","Application Data [TCP segment of a reassembled PDU]"
"1690","22.064458","127.0.0.1","127.0.0.1","TCP","44","52003  >  33333 [ACK] Seq=645 Ack=270033 Win=1280 Len=0"
"1691","22.066099","127.0.0.1","127.0.0.1","TCP","44","[TCP Window Update] 52003  >  33333 [ACK] Seq=645 Ack=270033 Win=61184 Len=0"
"1692","22.066325","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=270033 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1693","22.066336","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=271493 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1694","22.066346","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=272953 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1695","22.066356","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=274413 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1696","22.066366","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=275873 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1697","22.066376","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=277333 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1698","22.066385","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=278793 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1699","22.066396","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=280253 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1700","22.066409","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=281713 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1701","22.066419","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=283173 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1702","22.066430","127.0.0.1","127.0.0.1","TLSv1.2","1504","Application Data [TCP segment of a reassembled PDU]"
"1703","22.066441","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=286093 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1704","22.066451","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=287553 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1705","22.066462","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=289013 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1706","22.066472","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=290473 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1707","22.066483","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=291933 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1708","22.066493","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=293393 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1709","22.066505","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=294853 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1710","22.066517","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=296313 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1711","22.066529","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=297773 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1712","22.066539","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=299233 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1713","22.066549","127.0.0.1","127.0.0.1","TLSv1.2","1504","Application Data [TCP segment of a reassembled PDU]"
"1714","22.066559","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=302153 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1715","22.066569","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=303613 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1716","22.066579","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=305073 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1717","22.066589","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=306533 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1718","22.066598","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=307993 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1719","22.066608","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=309453 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1720","22.066618","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=310913 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1721","22.066628","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=312373 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1722","22.066638","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=313833 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1723","22.066648","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=315293 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1724","22.066725","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=316753 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1725","22.066736","127.0.0.1","127.0.0.1","TLSv1.2","1504","Application Data [TCP segment of a reassembled PDU]"
"1726","22.066746","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=319673 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1727","22.066756","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=321133 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1728","22.066767","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=322593 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1729","22.066778","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=324053 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1730","22.066789","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=325513 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1731","22.066800","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=326973 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1732","22.066811","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=328433 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1733","22.066866","127.0.0.1","127.0.0.1","TCP","44","52003  >  33333 [ACK] Seq=645 Ack=316753 Win=14592 Len=0"
"1734","22.066875","127.0.0.1","127.0.0.1","TCP","44","52003  >  33333 [ACK] Seq=645 Ack=329893 Win=1280 Len=0"
"1739","22.073519","127.0.0.1","127.0.0.1","TCP","44","[TCP Window Update] 52003  >  33333 [ACK] Seq=645 Ack=329893 Win=5632 Len=0"
"1740","22.073585","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=329893 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1741","22.073596","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=331353 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1742","22.073605","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=332813 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1743","22.073616","127.0.0.1","127.0.0.1","TLSv1.2","1296","[TCP Window Full] , Application Data [TCP segment of a reassembled PDU]"
"1744","22.073654","127.0.0.1","127.0.0.1","TCP","44","[TCP ZeroWindow] 52003  >  33333 [ACK] Seq=645 Ack=335525 Win=0 Len=0"
"1745","22.077496","127.0.0.1","127.0.0.1","TCP","44","[TCP Window Update] 52003  >  33333 [ACK] Seq=645 Ack=335525 Win=59904 Len=0"
"1746","22.077743","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=335525 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1747","22.077754","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=336985 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1748","22.077765","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=338445 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1749","22.077775","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=339905 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"1750","22.077785","127.0.0.1","127.0.0.1","TCP","1504","33333  >  52003 [ACK] Seq=341365 Ack=645 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
