No.,Timestamp,Source,Destination,Protocol,Length,TimeToResp,Ratio,ActionType
2876,1603543301363,127.0.0.1,127.0.0.1,TCP,2,7,0.0,2
2877,1603543301365,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
2878,1603543301411,127.0.0.1,127.0.0.1,TCP,2,46,0.0,2
2879,1603543301412,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
2880,1603543301423,127.0.0.1,127.0.0.1,TCP,2,11,0.0,2
2881,1603543301426,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
2882,1603543301427,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2883,1603543301428,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2884,1603543301440,127.0.0.1,127.0.0.1,TCP,2,12,0.0,2
2885,1603543301443,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
2886,1603543301445,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
2887,1603543301447,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
2888,1603543301466,127.0.0.1,127.0.0.1,TCP,2,19,0.0,2
2889,1603543301469,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
2890,1603543301471,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
2891,1603543301473,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
2892,1603543301489,127.0.0.1,127.0.0.1,TCP,2,16,0.0,2
2893,1603543301491,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
2894,1603543301496,127.0.0.1,127.0.0.1,TCP,2,5,0.0,2
2895,1603543301498,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
2896,1603543301504,127.0.0.1,127.0.0.1,TCP,2,6,0.0,2
2897,1603543301506,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
2898,1603543301508,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
2899,1603543301509,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2900,1603543301661,127.0.0.1,127.0.0.1,TCP,2,152,0.0,2
2901,1603543301682,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
2902,1603543301683,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
2903,1603543301685,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
2904,1603543301698,127.0.0.1,127.0.0.1,TCP,2,13,0.0,2
2905,1603543301700,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2906,1603543301701,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2907,1603543301703,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
2908,1603543301711,127.0.0.1,127.0.0.1,TCP,2,8,0.0,2
2909,1603543301713,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
2910,1603543301715,127.0.0.1,127.0.0.1,TCP,2,2,0.0,2
2911,1603543301717,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
2912,1603543301741,127.0.0.1,127.0.0.1,TCP,2,24,0.0,2
2913,1603543301744,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
2914,1603543301745,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2915,1603543301746,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2916,1603543301756,127.0.0.1,127.0.0.1,TCP,2,10,0.0,2
2917,1603543301757,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2918,1603543301758,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
2919,1603543301759,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
2920,1603543301767,127.0.0.1,127.0.0.1,TCP,2,8,0.0,2
2921,1603543301769,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
2922,1603543301771,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
2923,1603543301773,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
2924,1603543301896,127.0.0.1,127.0.0.1,TCP,2,123,0.0,2
2925,1603543301908,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
2926,1603543302024,127.0.0.1,127.0.0.1,TCP,2,116,0.0,2
2927,1603543302033,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
2928,1603543302043,127.0.0.1,127.0.0.1,TCP,2,10,0.0,2
2929,1603543302045,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
2930,1603543302046,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2931,1603543302048,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
2932,1603543302057,127.0.0.1,127.0.0.1,TCP,2,9,0.0,2
2933,1603543302060,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
2934,1603543302062,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
2935,1603543302064,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
2936,1603543302096,127.0.0.1,127.0.0.1,TCP,2,32,0.0,2
2937,1603543302098,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2938,1603543302099,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2939,1603543302100,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2940,1603543302109,127.0.0.1,127.0.0.1,TCP,2,9,0.0,2
2941,1603543302111,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
2942,1603543302121,127.0.0.1,127.0.0.1,TCP,2,10,0.0,2
2943,1603543302124,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
2944,1603543302138,127.0.0.1,127.0.0.1,TCP,2,14,0.0,2
2945,1603543302141,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
2946,1603543302142,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2947,1603543302144,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
2948,1603543302159,127.0.0.1,127.0.0.1,TCP,2,15,0.0,2
2949,1603543302162,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
2950,1603543302164,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
2951,1603543302167,127.0.0.1,127.0.0.1,TCP,2,3,0.0,4
2952,1603543302172,127.0.0.1,127.0.0.1,TCP,2,5,0.0,2
2953,1603543302174,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
2954,1603543302176,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
2955,1603543302177,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2956,1603543302180,127.0.0.1,127.0.0.1,TCP,2,3,0.0,2
2957,1603543302182,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
2958,1603543302347,127.0.0.1,127.0.0.1,TCP,2,165,0.0,2
2959,1603543302363,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
2960,1603543302376,127.0.0.1,127.0.0.1,TCP,2,13,0.0,2
2961,1603543302378,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
2962,1603543302379,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2963,1603543302381,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
2964,1603543302388,127.0.0.1,127.0.0.1,TCP,2,7,0.0,2
2965,1603543302390,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
2966,1603543302391,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
2967,1603543302392,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
2968,1603543302395,127.0.0.1,127.0.0.1,TCP,2,3,0.0,2
2969,1603543302397,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
2970,1603543302398,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2971,1603543302399,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2972,1603543302426,127.0.0.1,127.0.0.1,TCP,2,27,0.0,2
2973,1603543302429,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
2974,1603543302439,127.0.0.1,127.0.0.1,TCP,2,10,0.0,2
2975,1603543302441,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
2976,1603543302452,127.0.0.1,127.0.0.1,TCP,2,11,0.0,2
2977,1603543302455,127.0.0.1,127.0.0.1,TCP,2,3,0.0,4
2978,1603543302457,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
2979,1603543302458,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2980,1603543302589,127.0.0.1,127.0.0.1,TCP,2,130,0.0,2
2981,1603543302601,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2982,1603543302603,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
2983,1603543302605,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
2984,1603543302712,127.0.0.1,127.0.0.1,TCP,2,107,0.0,2
2985,1603543302723,127.0.0.1,127.0.0.1,TCP,11,4,1.0,5
2986,1603543302725,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
2987,1603543302728,127.0.0.1,127.0.0.1,TCP,11,3,1.0,5
2988,1603543302740,127.0.0.1,127.0.0.1,TCP,2,11,0.0,2
2989,1603543302742,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
2990,1603543302748,127.0.0.1,127.0.0.1,TCP,2,6,0.0,2
2991,1603543302750,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
2992,1603543302786,127.0.0.1,127.0.0.1,TCP,2,36,0.0,2
2993,1603543302787,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
2994,1603543302789,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
2995,1603543302791,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
2996,1603543302800,127.0.0.1,127.0.0.1,TCP,2,9,0.0,2
2997,1603543302802,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2998,1603543302804,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
2999,1603543302805,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3000,1603543302815,127.0.0.1,127.0.0.1,TCP,2,10,0.0,2
3001,1603543302817,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
3002,1603543302818,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3003,1603543302820,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
3004,1603543302832,127.0.0.1,127.0.0.1,TCP,2,12,0.0,2
3005,1603543302836,127.0.0.1,127.0.0.1,TCP,2,3,0.0,4
3006,1603543302851,127.0.0.1,127.0.0.1,TCP,2,15,0.0,2
3007,1603543302854,127.0.0.1,127.0.0.1,TCP,2,3,0.0,4
3008,1603543302859,127.0.0.1,127.0.0.1,TCP,2,5,0.0,2
3009,1603543302862,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
3010,1603543302863,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3011,1603543302864,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3012,1603543302867,127.0.0.1,127.0.0.1,TCP,2,3,0.0,2
3013,1603543302869,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
3014,1603543302871,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
3015,1603543302874,127.0.0.1,127.0.0.1,TCP,2,3,0.0,4
3016,1603543303017,127.0.0.1,127.0.0.1,TCP,2,143,0.0,2
3017,1603543303031,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
3018,1603543303032,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3019,1603543303033,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3020,1603543303046,127.0.0.1,127.0.0.1,TCP,2,13,0.0,2
3021,1603543303048,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3022,1603543303056,127.0.0.1,127.0.0.1,TCP,2,8,0.0,2
3023,1603543303058,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
3024,1603543303060,127.0.0.1,127.0.0.1,TCP,2,2,0.0,2
3025,1603543303062,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
3026,1603543303063,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3027,1603543303065,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
3028,1603543303087,127.0.0.1,127.0.0.1,TCP,2,22,0.0,2
3029,1603543303090,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3030,1603543303092,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
3031,1603543303092,127.0.0.1,127.0.0.1,TCP,2,0,0.0,4
3032,1603543303100,127.0.0.1,127.0.0.1,TCP,2,8,0.0,2
3033,1603543303102,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
3034,1603543303104,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
3035,1603543303105,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3036,1603543303112,127.0.0.1,127.0.0.1,TCP,2,7,0.0,2
3037,1603543303113,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3038,1603543303245,127.0.0.1,127.0.0.1,TCP,2,131,0.0,2
3039,1603543303257,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3040,1603543303356,127.0.0.1,127.0.0.1,TCP,2,99,0.0,2
3041,1603543303367,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
3042,1603543303368,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3043,1603543303370,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
3044,1603543303380,127.0.0.1,127.0.0.1,TCP,2,10,0.0,2
3045,1603543303382,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
3046,1603543303383,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3047,1603543303384,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3048,1603543303392,127.0.0.1,127.0.0.1,TCP,2,8,0.0,2
3049,1603543303394,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
3050,1603543303395,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3051,1603543303396,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3052,1603543303434,127.0.0.1,127.0.0.1,TCP,2,38,0.0,2
3053,1603543303435,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3054,1603543303446,127.0.0.1,127.0.0.1,TCP,2,11,0.0,2
3055,1603543303448,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
3056,1603543303458,127.0.0.1,127.0.0.1,TCP,2,10,0.0,2
3057,1603543303460,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
3058,1603543303461,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3059,1603543303462,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3060,1603543303474,127.0.0.1,127.0.0.1,TCP,2,12,0.0,2
3061,1603543303477,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
3062,1603543303478,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3063,1603543303479,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3064,1603543303490,127.0.0.1,127.0.0.1,TCP,2,11,0.0,2
3065,1603543303492,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
3066,1603543303493,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3067,1603543303494,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3068,1603543303497,127.0.0.1,127.0.0.1,TCP,2,3,0.0,2
3069,1603543303499,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3070,1603543303502,127.0.0.1,127.0.0.1,TCP,2,3,0.0,2
3071,1603543303505,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
3072,1603543303650,127.0.0.1,127.0.0.1,TCP,2,145,0.0,2
3073,1603543303665,127.0.0.1,127.0.0.1,TCP,2,0,0.0,4
3074,1603543303666,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3075,1603543303668,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
3076,1603543303682,127.0.0.1,127.0.0.1,TCP,2,14,0.0,2
3077,1603543303684,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3078,1603543303685,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3079,1603543303687,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3080,1603543303693,127.0.0.1,127.0.0.1,TCP,2,6,0.0,2
3081,1603543303695,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
3082,1603543303696,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3083,1603543303697,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3084,1603543303699,127.0.0.1,127.0.0.1,TCP,2,2,0.0,2
3085,1603543303701,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
3086,1603543303724,127.0.0.1,127.0.0.1,TCP,2,23,0.0,2
3087,1603543303727,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3088,1603543303734,127.0.0.1,127.0.0.1,TCP,2,7,0.0,2
3089,1603543303737,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
3090,1603543303738,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3091,1603543303740,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
3092,1603543303746,127.0.0.1,127.0.0.1,TCP,2,6,0.0,2
3093,1603543303748,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
3094,1603543303749,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3095,1603543303750,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3096,1603543303857,127.0.0.1,127.0.0.1,TCP,2,106,0.0,2
3097,1603543303874,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3098,1603543303876,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
3099,1603543303878,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
3100,1603543303966,127.0.0.1,127.0.0.1,TCP,2,88,0.0,2
3101,1603543303976,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3102,1603543303984,127.0.0.1,127.0.0.1,TCP,2,8,0.0,2
3103,1603543303987,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
3104,1603543303994,127.0.0.1,127.0.0.1,TCP,2,7,0.0,2
3105,1603543303995,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3106,1603543303996,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3107,1603543303997,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3108,1603543304032,127.0.0.1,127.0.0.1,TCP,2,34,0.0,2
3109,1603543304034,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
3110,1603543304035,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3111,1603543304036,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3112,1603543304046,127.0.0.1,127.0.0.1,TCP,2,10,0.0,2
3113,1603543304048,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
3114,1603543304049,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3115,1603543304050,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3116,1603543304060,127.0.0.1,127.0.0.1,TCP,2,9,0.0,2
3117,1603543304061,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3118,1603543304074,127.0.0.1,127.0.0.1,TCP,2,13,0.0,2
3119,1603543304077,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
3120,1603543304088,127.0.0.1,127.0.0.1,TCP,2,11,0.0,2
3121,1603543304090,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3122,1603543304091,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3123,1603543304092,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3124,1603543304096,127.0.0.1,127.0.0.1,TCP,2,4,0.0,2
3125,1603543304097,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3126,1603543304098,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3127,1603543304100,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
3128,1603543304103,127.0.0.1,127.0.0.1,TCP,2,3,0.0,2
3129,1603543304105,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
3130,1603543304106,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3131,1603543304107,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3132,1603543304249,127.0.0.1,127.0.0.1,TCP,2,142,0.0,2
3133,1603543304261,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3134,1603543304274,127.0.0.1,127.0.0.1,TCP,2,13,0.0,2
3135,1603543304278,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
3136,1603543304283,127.0.0.1,127.0.0.1,TCP,2,5,0.0,2
3137,1603543304286,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
3138,1603543304286,127.0.0.1,127.0.0.1,TCP,11,0,1.0,5
3139,1603543304288,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
3140,1603543304291,127.0.0.1,127.0.0.1,TCP,2,3,0.0,2
3141,1603543304293,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
3142,1603543304294,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3143,1603543304295,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3144,1603543304314,127.0.0.1,127.0.0.1,TCP,2,19,0.0,2
3145,1603543304317,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
3146,1603543304318,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3147,1603543304320,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
3148,1603543304328,127.0.0.1,127.0.0.1,TCP,2,8,0.0,2
3149,1603543304331,127.0.0.1,127.0.0.1,TCP,2,3,0.0,4
3150,1603543304337,127.0.0.1,127.0.0.1,TCP,2,6,0.0,2
3151,1603543304339,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
3152,1603543304451,127.0.0.1,127.0.0.1,TCP,2,112,0.0,2
3153,1603543304467,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
3154,1603543304468,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3155,1603543304471,127.0.0.1,127.0.0.1,TCP,11,3,1.0,5
3156,1603543304580,127.0.0.1,127.0.0.1,TCP,2,109,0.0,2
3157,1603543304591,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
3158,1603543304592,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3159,1603543304594,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
3160,1603543304603,127.0.0.1,127.0.0.1,TCP,2,9,0.0,2
3161,1603543304606,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3162,1603543304607,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3163,1603543304609,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
3164,1603543304613,127.0.0.1,127.0.0.1,TCP,2,4,0.0,2
3165,1603543304615,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
3166,1603543304649,127.0.0.1,127.0.0.1,TCP,2,34,0.0,2
3167,1603543304651,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
3168,1603543304660,127.0.0.1,127.0.0.1,TCP,2,9,0.0,2
3169,1603543304662,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
3170,1603543304663,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3171,1603543304664,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3172,1603543304675,127.0.0.1,127.0.0.1,TCP,2,11,0.0,2
3173,1603543304677,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
3174,1603543304679,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
3175,1603543304680,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3176,1603543304690,127.0.0.1,127.0.0.1,TCP,2,10,0.0,2
3177,1603543304693,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3178,1603543304694,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3179,1603543304696,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
3180,1603543304706,127.0.0.1,127.0.0.1,TCP,2,10,0.0,2
3181,1603543304709,127.0.0.1,127.0.0.1,TCP,2,3,0.0,4
3182,1603543304711,127.0.0.1,127.0.0.1,TCP,2,2,0.0,2
3183,1603543304714,127.0.0.1,127.0.0.1,TCP,2,3,0.0,4
3184,1603543304716,127.0.0.1,127.0.0.1,TCP,2,2,0.0,2
3185,1603543304717,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3186,1603543304719,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3187,1603543304720,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3188,1603543304880,127.0.0.1,127.0.0.1,TCP,2,160,0.0,2
3189,1603543304893,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3190,1603543304896,127.0.0.1,127.0.0.1,TCP,2,3,0.0,4
3191,1603543304897,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3192,1603543304909,127.0.0.1,127.0.0.1,TCP,2,12,0.0,2
3193,1603543304911,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3194,1603543304912,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3195,1603543304913,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3196,1603543304921,127.0.0.1,127.0.0.1,TCP,2,8,0.0,2
3197,1603543304923,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3198,1603543304926,127.0.0.1,127.0.0.1,TCP,2,3,0.0,2
3199,1603543304928,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
3200,1603543304948,127.0.0.1,127.0.0.1,TCP,2,20,0.0,2
3201,1603543304951,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3202,1603543304952,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3203,1603543304954,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
3204,1603543304964,127.0.0.1,127.0.0.1,TCP,2,10,0.0,2
3205,1603543304965,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3206,1603543304966,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3207,1603543304967,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3208,1603543304974,127.0.0.1,127.0.0.1,TCP,2,7,0.0,2
3209,1603543304976,127.0.0.1,127.0.0.1,TCP,11,0,1.0,5
3210,1603543304978,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
3211,1603543304980,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
3212,1603543305094,127.0.0.1,127.0.0.1,TCP,2,114,0.0,2
3213,1603543305110,127.0.0.1,127.0.0.1,TCP,2,3,0.0,4
3214,1603543305241,127.0.0.1,127.0.0.1,TCP,2,131,0.0,2
3215,1603543305255,127.0.0.1,127.0.0.1,TCP,2,3,0.0,4
3216,1603543305300,127.0.0.1,127.0.0.1,TCP,2,45,0.0,2
3217,1603543305301,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3218,1603543305304,127.0.0.1,127.0.0.1,TCP,11,3,1.0,5
3219,1603543305305,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3220,1603543305316,127.0.0.1,127.0.0.1,TCP,2,11,0.0,2
3221,1603543305317,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3222,1603543305319,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
3223,1603543305320,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3224,1603543305363,127.0.0.1,127.0.0.1,TCP,2,43,0.0,2
3225,1603543305364,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3226,1603543305366,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
3227,1603543305366,127.0.0.1,127.0.0.1,TCP,11,0,1.0,5
3228,1603543305378,127.0.0.1,127.0.0.1,TCP,2,12,0.0,2
3229,1603543305379,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
3230,1603543305391,127.0.0.1,127.0.0.1,TCP,2,12,0.0,2
3231,1603543305393,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
3232,1603543305406,127.0.0.1,127.0.0.1,TCP,2,13,0.0,2
