No.,Time,Source,Destination,Protocol,Length,ActionType
2556,6,127.0.0.1,127.0.0.1,TCP,157,5
2557,6,127.0.0.1,127.0.0.1,TCP,156,5
2558,6,127.0.0.1,127.0.0.1,TCP,156,5
2559,6,127.0.0.1,127.0.0.1,TCP,137,4
2560,6,127.0.0.1,127.0.0.1,TCP,43,2
2561,7,127.0.0.1,127.0.0.1,TCP,157,5
2562,7,127.0.0.1,127.0.0.1,TCP,157,5
2563,7,127.0.0.1,127.0.0.1,TCP,156,5
2564,7,127.0.0.1,127.0.0.1,TCP,157,5
2565,7,127.0.0.1,127.0.0.1,TCP,156,5
2566,7,127.0.0.1,127.0.0.1,TCP,156,5
2567,7,127.0.0.1,127.0.0.1,TCP,137,4
2568,7,127.0.0.1,127.0.0.1,TCP,43,2
2569,7,127.0.0.1,127.0.0.1,TCP,157,5
2570,7,127.0.0.1,127.0.0.1,TCP,157,5
2571,7,127.0.0.1,127.0.0.1,TCP,156,5
2572,7,127.0.0.1,127.0.0.1,TCP,157,5
2573,7,127.0.0.1,127.0.0.1,TCP,156,5
2574,7,127.0.0.1,127.0.0.1,TCP,156,5
2575,7,127.0.0.1,127.0.0.1,TCP,137,4
2576,7,127.0.0.1,127.0.0.1,TCP,43,2
2577,7,127.0.0.1,127.0.0.1,TCP,157,5
2578,7,127.0.0.1,127.0.0.1,TCP,157,5
2579,7,127.0.0.1,127.0.0.1,TCP,156,5
2580,7,127.0.0.1,127.0.0.1,TCP,157,5
2581,7,127.0.0.1,127.0.0.1,TCP,156,5
2582,7,127.0.0.1,127.0.0.1,TCP,156,5
2583,7,127.0.0.1,127.0.0.1,TCP,137,4
2584,7,127.0.0.1,127.0.0.1,TCP,43,2
2585,7,127.0.0.1,127.0.0.1,TCP,157,5
2586,7,127.0.0.1,127.0.0.1,TCP,157,5
2587,7,127.0.0.1,127.0.0.1,TCP,156,5
2588,7,127.0.0.1,127.0.0.1,TCP,157,5
2589,7,127.0.0.1,127.0.0.1,TCP,156,5
2590,7,127.0.0.1,127.0.0.1,TCP,156,5
2591,7,127.0.0.1,127.0.0.1,TCP,137,4
2592,7,127.0.0.1,127.0.0.1,TCP,43,2
2593,7,127.0.0.1,127.0.0.1,TCP,157,5
2594,7,127.0.0.1,127.0.0.1,TCP,157,5
2595,7,127.0.0.1,127.0.0.1,TCP,156,5
2596,7,127.0.0.1,127.0.0.1,TCP,157,5
2597,7,127.0.0.1,127.0.0.1,TCP,156,5
2598,7,127.0.0.1,127.0.0.1,TCP,156,5
2599,7,127.0.0.1,127.0.0.1,TCP,137,4
2600,7,127.0.0.1,127.0.0.1,TCP,43,2
2601,7,127.0.0.1,127.0.0.1,TCP,157,5
2602,7,127.0.0.1,127.0.0.1,TCP,157,5
2603,7,127.0.0.1,127.0.0.1,TCP,156,5
2604,7,127.0.0.1,127.0.0.1,TCP,157,5
2605,7,127.0.0.1,127.0.0.1,TCP,156,5
2606,7,127.0.0.1,127.0.0.1,TCP,156,5
2607,7,127.0.0.1,127.0.0.1,TCP,137,4
2608,7,127.0.0.1,127.0.0.1,TCP,43,2
2609,7,127.0.0.1,127.0.0.1,TCP,157,5
2610,7,127.0.0.1,127.0.0.1,TCP,157,5
2611,7,127.0.0.1,127.0.0.1,TCP,156,5
2612,7,127.0.0.1,127.0.0.1,TCP,157,5
2613,7,127.0.0.1,127.0.0.1,TCP,156,5
2614,7,127.0.0.1,127.0.0.1,TCP,156,5
2615,7,127.0.0.1,127.0.0.1,TCP,137,4
2616,7,127.0.0.1,127.0.0.1,TCP,43,2
2617,7,127.0.0.1,127.0.0.1,TCP,157,5
2618,7,127.0.0.1,127.0.0.1,TCP,157,5
2619,7,127.0.0.1,127.0.0.1,TCP,156,5
2620,7,127.0.0.1,127.0.0.1,TCP,157,5
2621,7,127.0.0.1,127.0.0.1,TCP,156,5
2622,7,127.0.0.1,127.0.0.1,TCP,156,5
2623,7,127.0.0.1,127.0.0.1,TCP,137,4
2624,7,127.0.0.1,127.0.0.1,TCP,43,2
2625,7,127.0.0.1,127.0.0.1,TCP,157,5
2626,7,127.0.0.1,127.0.0.1,TCP,157,5
2627,7,127.0.0.1,127.0.0.1,TCP,156,5
2628,7,127.0.0.1,127.0.0.1,TCP,157,5
2629,7,127.0.0.1,127.0.0.1,TCP,156,5
2630,7,127.0.0.1,127.0.0.1,TCP,156,5
2631,7,127.0.0.1,127.0.0.1,TCP,137,4
2632,7,127.0.0.1,127.0.0.1,TCP,43,2
2633,7,127.0.0.1,127.0.0.1,TCP,157,5
2634,7,127.0.0.1,127.0.0.1,TCP,157,5
2635,7,127.0.0.1,127.0.0.1,TCP,156,5
2636,7,127.0.0.1,127.0.0.1,TCP,157,5
2637,7,127.0.0.1,127.0.0.1,TCP,156,5
2638,7,127.0.0.1,127.0.0.1,TCP,156,5
2639,7,127.0.0.1,127.0.0.1,TCP,137,4
2640,7,127.0.0.1,127.0.0.1,TCP,43,2
2641,7,127.0.0.1,127.0.0.1,TCP,157,5
2642,7,127.0.0.1,127.0.0.1,TCP,157,5
2643,7,127.0.0.1,127.0.0.1,TCP,156,5
2644,7,127.0.0.1,127.0.0.1,TCP,157,5
2645,7,127.0.0.1,127.0.0.1,TCP,156,5
2646,7,127.0.0.1,127.0.0.1,TCP,156,5
2647,7,127.0.0.1,127.0.0.1,TCP,137,4
2648,7,127.0.0.1,127.0.0.1,TCP,43,2
2649,7,127.0.0.1,127.0.0.1,TCP,157,5
2650,7,127.0.0.1,127.0.0.1,TCP,157,5
2651,7,127.0.0.1,127.0.0.1,TCP,156,5
2652,7,127.0.0.1,127.0.0.1,TCP,157,5
2653,7,127.0.0.1,127.0.0.1,TCP,156,5
2654,7,127.0.0.1,127.0.0.1,TCP,156,5
2655,7,127.0.0.1,127.0.0.1,TCP,137,4
2656,7,127.0.0.1,127.0.0.1,TCP,43,2
2657,8,127.0.0.1,127.0.0.1,TCP,157,5
2658,8,127.0.0.1,127.0.0.1,TCP,157,5
2659,8,127.0.0.1,127.0.0.1,TCP,156,5
2660,8,127.0.0.1,127.0.0.1,TCP,157,5
2661,8,127.0.0.1,127.0.0.1,TCP,156,5
2662,8,127.0.0.1,127.0.0.1,TCP,156,5
2663,8,127.0.0.1,127.0.0.1,TCP,137,4
2664,8,127.0.0.1,127.0.0.1,TCP,43,2
2665,8,127.0.0.1,127.0.0.1,TCP,157,5
2666,8,127.0.0.1,127.0.0.1,TCP,157,5
2667,8,127.0.0.1,127.0.0.1,TCP,156,5
2668,8,127.0.0.1,127.0.0.1,TCP,157,5
2669,8,127.0.0.1,127.0.0.1,TCP,156,5
2670,8,127.0.0.1,127.0.0.1,TCP,156,5
2671,8,127.0.0.1,127.0.0.1,TCP,137,4
2672,8,127.0.0.1,127.0.0.1,TCP,43,2
2673,8,127.0.0.1,127.0.0.1,TCP,157,5
2674,8,127.0.0.1,127.0.0.1,TCP,157,5
2675,8,127.0.0.1,127.0.0.1,TCP,156,5
2676,8,127.0.0.1,127.0.0.1,TCP,157,5
2677,8,127.0.0.1,127.0.0.1,TCP,156,5
2678,8,127.0.0.1,127.0.0.1,TCP,156,5
2679,8,127.0.0.1,127.0.0.1,TCP,137,4
2680,8,127.0.0.1,127.0.0.1,TCP,43,2
2681,8,127.0.0.1,127.0.0.1,TCP,157,5
2682,8,127.0.0.1,127.0.0.1,TCP,157,5
2683,8,127.0.0.1,127.0.0.1,TCP,156,5
2684,8,127.0.0.1,127.0.0.1,TCP,157,5
2685,8,127.0.0.1,127.0.0.1,TCP,156,5
2686,8,127.0.0.1,127.0.0.1,TCP,156,5
2687,8,127.0.0.1,127.0.0.1,TCP,137,4
2688,8,127.0.0.1,127.0.0.1,TCP,43,2
2689,8,127.0.0.1,127.0.0.1,TCP,157,5
2690,8,127.0.0.1,127.0.0.1,TCP,157,5
2691,8,127.0.0.1,127.0.0.1,TCP,156,5
2692,8,127.0.0.1,127.0.0.1,TCP,157,5
2693,8,127.0.0.1,127.0.0.1,TCP,156,5
2694,8,127.0.0.1,127.0.0.1,TCP,156,5
2695,8,127.0.0.1,127.0.0.1,TCP,137,4
2696,8,127.0.0.1,127.0.0.1,TCP,43,2
2697,8,127.0.0.1,127.0.0.1,TCP,157,5
2698,8,127.0.0.1,127.0.0.1,TCP,157,5
2699,8,127.0.0.1,127.0.0.1,TCP,156,5
2700,8,127.0.0.1,127.0.0.1,TCP,157,5
2701,8,127.0.0.1,127.0.0.1,TCP,156,5
2702,8,127.0.0.1,127.0.0.1,TCP,156,5
2703,8,127.0.0.1,127.0.0.1,TCP,137,4
2704,8,127.0.0.1,127.0.0.1,TCP,43,2
2705,8,127.0.0.1,127.0.0.1,TCP,157,5
2706,8,127.0.0.1,127.0.0.1,TCP,157,5
2707,8,127.0.0.1,127.0.0.1,TCP,156,5
2708,8,127.0.0.1,127.0.0.1,TCP,157,5
2709,8,127.0.0.1,127.0.0.1,TCP,156,5
2710,8,127.0.0.1,127.0.0.1,TCP,156,5
2711,8,127.0.0.1,127.0.0.1,TCP,137,4
2712,8,127.0.0.1,127.0.0.1,TCP,43,2
2713,8,127.0.0.1,127.0.0.1,TCP,157,5
2714,8,127.0.0.1,127.0.0.1,TCP,157,5
2715,8,127.0.0.1,127.0.0.1,TCP,156,5
2716,8,127.0.0.1,127.0.0.1,TCP,157,5
2717,8,127.0.0.1,127.0.0.1,TCP,156,5
2718,8,127.0.0.1,127.0.0.1,TCP,156,5
2719,8,127.0.0.1,127.0.0.1,TCP,137,4
2720,8,127.0.0.1,127.0.0.1,TCP,43,2
2721,8,127.0.0.1,127.0.0.1,TCP,157,5
2722,8,127.0.0.1,127.0.0.1,TCP,157,5
2723,8,127.0.0.1,127.0.0.1,TCP,156,5
2724,8,127.0.0.1,127.0.0.1,TCP,157,5
2725,8,127.0.0.1,127.0.0.1,TCP,156,5
2726,8,127.0.0.1,127.0.0.1,TCP,156,5
2727,8,127.0.0.1,127.0.0.1,TCP,137,4
2728,8,127.0.0.1,127.0.0.1,TCP,43,2
2729,8,127.0.0.1,127.0.0.1,TCP,157,5
2730,8,127.0.0.1,127.0.0.1,TCP,157,5
2731,8,127.0.0.1,127.0.0.1,TCP,156,5
2732,8,127.0.0.1,127.0.0.1,TCP,157,5
2733,8,127.0.0.1,127.0.0.1,TCP,156,5
2734,8,127.0.0.1,127.0.0.1,TCP,156,5
2735,8,127.0.0.1,127.0.0.1,TCP,137,4
2736,8,127.0.0.1,127.0.0.1,TCP,43,2
2737,8,127.0.0.1,127.0.0.1,TCP,157,5
2738,9,127.0.0.1,127.0.0.1,TCP,157,5
2739,9,127.0.0.1,127.0.0.1,TCP,156,5
2740,9,127.0.0.1,127.0.0.1,TCP,157,5
2741,9,127.0.0.1,127.0.0.1,TCP,156,5
2742,9,127.0.0.1,127.0.0.1,TCP,156,5
2743,9,127.0.0.1,127.0.0.1,TCP,137,4
2744,9,127.0.0.1,127.0.0.1,TCP,43,2
2745,9,127.0.0.1,127.0.0.1,TCP,157,5
2746,9,127.0.0.1,127.0.0.1,TCP,157,5
2747,9,127.0.0.1,127.0.0.1,TCP,156,5
2748,9,127.0.0.1,127.0.0.1,TCP,157,5
2749,9,127.0.0.1,127.0.0.1,TCP,156,5
2750,9,127.0.0.1,127.0.0.1,TCP,156,5
2751,9,127.0.0.1,127.0.0.1,TCP,137,4
2752,9,127.0.0.1,127.0.0.1,TCP,43,2
2753,9,127.0.0.1,127.0.0.1,TCP,157,5
2754,9,127.0.0.1,127.0.0.1,TCP,157,5
2755,9,127.0.0.1,127.0.0.1,TCP,156,5
2756,9,127.0.0.1,127.0.0.1,TCP,157,5
2757,9,127.0.0.1,127.0.0.1,TCP,156,5
2758,9,127.0.0.1,127.0.0.1,TCP,156,5
2759,9,127.0.0.1,127.0.0.1,TCP,137,4
2760,9,127.0.0.1,127.0.0.1,TCP,43,2
2761,9,127.0.0.1,127.0.0.1,TCP,157,5
2762,9,127.0.0.1,127.0.0.1,TCP,157,5
2763,9,127.0.0.1,127.0.0.1,TCP,156,5
2764,9,127.0.0.1,127.0.0.1,TCP,157,5
2765,9,127.0.0.1,127.0.0.1,TCP,156,5
2766,9,127.0.0.1,127.0.0.1,TCP,156,5
2767,9,127.0.0.1,127.0.0.1,TCP,137,4
2768,9,127.0.0.1,127.0.0.1,TCP,43,2
2769,9,127.0.0.1,127.0.0.1,TCP,157,5
2770,9,127.0.0.1,127.0.0.1,TCP,157,5
2771,9,127.0.0.1,127.0.0.1,TCP,156,5
2772,9,127.0.0.1,127.0.0.1,TCP,157,5
2773,9,127.0.0.1,127.0.0.1,TCP,156,5
2774,9,127.0.0.1,127.0.0.1,TCP,156,5
2775,9,127.0.0.1,127.0.0.1,TCP,137,4
2776,9,127.0.0.1,127.0.0.1,TCP,43,2
2777,9,127.0.0.1,127.0.0.1,TCP,157,5
2778,9,127.0.0.1,127.0.0.1,TCP,157,5
2779,9,127.0.0.1,127.0.0.1,TCP,156,5
2780,9,127.0.0.1,127.0.0.1,TCP,157,5
2781,9,127.0.0.1,127.0.0.1,TCP,156,5
2782,9,127.0.0.1,127.0.0.1,TCP,156,5
2783,9,127.0.0.1,127.0.0.1,TCP,137,4
2784,9,127.0.0.1,127.0.0.1,TCP,43,2
2785,9,127.0.0.1,127.0.0.1,TCP,157,5
2786,9,127.0.0.1,127.0.0.1,TCP,157,5
2787,9,127.0.0.1,127.0.0.1,TCP,156,5
2788,9,127.0.0.1,127.0.0.1,TCP,157,5
2789,9,127.0.0.1,127.0.0.1,TCP,156,5
2790,9,127.0.0.1,127.0.0.1,TCP,156,5
2791,9,127.0.0.1,127.0.0.1,TCP,137,4
2792,9,127.0.0.1,127.0.0.1,TCP,43,2
2793,9,127.0.0.1,127.0.0.1,TCP,157,5
2794,9,127.0.0.1,127.0.0.1,TCP,157,5
2795,9,127.0.0.1,127.0.0.1,TCP,156,5
2796,9,127.0.0.1,127.0.0.1,TCP,157,5
2797,9,127.0.0.1,127.0.0.1,TCP,156,5
2798,9,127.0.0.1,127.0.0.1,TCP,156,5
2799,9,127.0.0.1,127.0.0.1,TCP,137,4
2800,9,127.0.0.1,127.0.0.1,TCP,43,2
2801,9,127.0.0.1,127.0.0.1,TCP,157,5
2802,9,127.0.0.1,127.0.0.1,TCP,157,5
2803,9,127.0.0.1,127.0.0.1,TCP,156,5
2804,9,127.0.0.1,127.0.0.1,TCP,157,5
2805,9,127.0.0.1,127.0.0.1,TCP,156,5
2806,9,127.0.0.1,127.0.0.1,TCP,156,5
2807,9,127.0.0.1,127.0.0.1,TCP,137,4
2808,9,127.0.0.1,127.0.0.1,TCP,43,2
2809,9,127.0.0.1,127.0.0.1,TCP,157,5
2810,9,127.0.0.1,127.0.0.1,TCP,157,5
2811,9,127.0.0.1,127.0.0.1,TCP,156,5
2812,9,127.0.0.1,127.0.0.1,TCP,157,5
2813,9,127.0.0.1,127.0.0.1,TCP,156,5
2814,9,127.0.0.1,127.0.0.1,TCP,156,5
2815,9,127.0.0.1,127.0.0.1,TCP,137,4
2816,9,127.0.0.1,127.0.0.1,TCP,43,2
2817,9,127.0.0.1,127.0.0.1,TCP,157,5
2818,9,127.0.0.1,127.0.0.1,TCP,157,5
2819,9,127.0.0.1,127.0.0.1,TCP,156,5
2820,9,127.0.0.1,127.0.0.1,TCP,157,5
2821,9,127.0.0.1,127.0.0.1,TCP,156,5
2822,9,127.0.0.1,127.0.0.1,TCP,156,5
2823,9,127.0.0.1,127.0.0.1,TCP,137,4
2824,9,127.0.0.1,127.0.0.1,TCP,43,2
2825,10,127.0.0.1,127.0.0.1,TCP,157,5
2826,10,127.0.0.1,127.0.0.1,TCP,157,5
2827,10,127.0.0.1,127.0.0.1,TCP,156,5
2828,10,127.0.0.1,127.0.0.1,TCP,157,5
2829,10,127.0.0.1,127.0.0.1,TCP,156,5
2830,10,127.0.0.1,127.0.0.1,TCP,156,5
2831,10,127.0.0.1,127.0.0.1,TCP,137,4
2832,10,127.0.0.1,127.0.0.1,TCP,43,2
2833,10,127.0.0.1,127.0.0.1,TCP,157,5
2834,10,127.0.0.1,127.0.0.1,TCP,157,5
2835,10,127.0.0.1,127.0.0.1,TCP,156,5
2836,10,127.0.0.1,127.0.0.1,TCP,157,5
2837,10,127.0.0.1,127.0.0.1,TCP,156,5
2838,10,127.0.0.1,127.0.0.1,TCP,156,5
2839,10,127.0.0.1,127.0.0.1,TCP,137,4
2840,10,127.0.0.1,127.0.0.1,TCP,43,2
2841,10,127.0.0.1,127.0.0.1,TCP,157,5
2842,10,127.0.0.1,127.0.0.1,TCP,157,5
2843,10,127.0.0.1,127.0.0.1,TCP,156,5
2844,10,127.0.0.1,127.0.0.1,TCP,157,5
2845,10,127.0.0.1,127.0.0.1,TCP,156,5
2846,10,127.0.0.1,127.0.0.1,TCP,156,5
2847,10,127.0.0.1,127.0.0.1,TCP,137,4
2848,10,127.0.0.1,127.0.0.1,TCP,43,2
2849,10,127.0.0.1,127.0.0.1,TCP,157,5
2850,10,127.0.0.1,127.0.0.1,TCP,157,5
2851,10,127.0.0.1,127.0.0.1,TCP,156,5
2852,10,127.0.0.1,127.0.0.1,TCP,157,5
2853,10,127.0.0.1,127.0.0.1,TCP,156,5
2854,10,127.0.0.1,127.0.0.1,TCP,156,5
2855,10,127.0.0.1,127.0.0.1,TCP,137,4
2856,10,127.0.0.1,127.0.0.1,TCP,43,2
2857,10,127.0.0.1,127.0.0.1,TCP,157,5
2858,10,127.0.0.1,127.0.0.1,TCP,157,5
2859,10,127.0.0.1,127.0.0.1,TCP,156,5
2860,10,127.0.0.1,127.0.0.1,TCP,157,5
2861,10,127.0.0.1,127.0.0.1,TCP,156,5
2862,10,127.0.0.1,127.0.0.1,TCP,156,5
2863,10,127.0.0.1,127.0.0.1,TCP,137,4
2864,10,127.0.0.1,127.0.0.1,TCP,43,2
2865,10,127.0.0.1,127.0.0.1,TCP,157,5
2866,10,127.0.0.1,127.0.0.1,TCP,157,5
2867,10,127.0.0.1,127.0.0.1,TCP,156,5
2868,10,127.0.0.1,127.0.0.1,TCP,157,5
2869,10,127.0.0.1,127.0.0.1,TCP,156,5
2870,10,127.0.0.1,127.0.0.1,TCP,156,5
2871,10,127.0.0.1,127.0.0.1,TCP,137,4
2872,10,127.0.0.1,127.0.0.1,TCP,43,2
2873,10,127.0.0.1,127.0.0.1,TCP,157,5
2874,10,127.0.0.1,127.0.0.1,TCP,157,5
2875,10,127.0.0.1,127.0.0.1,TCP,156,5
2876,10,127.0.0.1,127.0.0.1,TCP,157,5
2877,10,127.0.0.1,127.0.0.1,TCP,156,5
2878,10,127.0.0.1,127.0.0.1,TCP,156,5
2879,10,127.0.0.1,127.0.0.1,TCP,137,4
2880,10,127.0.0.1,127.0.0.1,TCP,43,2
2881,10,127.0.0.1,127.0.0.1,TCP,157,5
2882,10,127.0.0.1,127.0.0.1,TCP,157,5
2883,10,127.0.0.1,127.0.0.1,TCP,156,5
2884,10,127.0.0.1,127.0.0.1,TCP,157,5
2885,10,127.0.0.1,127.0.0.1,TCP,156,5
2886,10,127.0.0.1,127.0.0.1,TCP,156,5
2887,10,127.0.0.1,127.0.0.1,TCP,137,4
2888,10,127.0.0.1,127.0.0.1,TCP,43,2
2889,10,127.0.0.1,127.0.0.1,TCP,157,5
2890,10,127.0.0.1,127.0.0.1,TCP,157,5
2891,10,127.0.0.1,127.0.0.1,TCP,156,5
2892,10,127.0.0.1,127.0.0.1,TCP,157,5
2893,10,127.0.0.1,127.0.0.1,TCP,156,5
2894,10,127.0.0.1,127.0.0.1,TCP,156,5
2895,10,127.0.0.1,127.0.0.1,TCP,137,4
2896,10,127.0.0.1,127.0.0.1,TCP,43,2
2897,10,127.0.0.1,127.0.0.1,TCP,157,5
2898,10,127.0.0.1,127.0.0.1,TCP,157,5
2899,10,127.0.0.1,127.0.0.1,TCP,156,5
2900,10,127.0.0.1,127.0.0.1,TCP,157,5
2901,10,127.0.0.1,127.0.0.1,TCP,156,5
2902,10,127.0.0.1,127.0.0.1,TCP,156,5
2903,10,127.0.0.1,127.0.0.1,TCP,137,4
2904,10,127.0.0.1,127.0.0.1,TCP,43,2
2905,11,127.0.0.1,127.0.0.1,TCP,157,5
2906,11,127.0.0.1,127.0.0.1,TCP,157,5
2907,11,127.0.0.1,127.0.0.1,TCP,156,5
2908,11,127.0.0.1,127.0.0.1,TCP,157,5
2909,11,127.0.0.1,127.0.0.1,TCP,156,5
2910,11,127.0.0.1,127.0.0.1,TCP,156,5
2911,11,127.0.0.1,127.0.0.1,TCP,137,4
2912,11,127.0.0.1,127.0.0.1,TCP,43,2
2913,11,127.0.0.1,127.0.0.1,TCP,157,5
2914,11,127.0.0.1,127.0.0.1,TCP,157,5
2915,11,127.0.0.1,127.0.0.1,TCP,156,5
2916,11,127.0.0.1,127.0.0.1,TCP,157,5
2917,11,127.0.0.1,127.0.0.1,TCP,156,5
2918,11,127.0.0.1,127.0.0.1,TCP,156,5
2919,11,127.0.0.1,127.0.0.1,TCP,137,4
2920,11,127.0.0.1,127.0.0.1,TCP,43,2
2921,11,127.0.0.1,127.0.0.1,TCP,157,5
2922,11,127.0.0.1,127.0.0.1,TCP,157,5
2923,11,127.0.0.1,127.0.0.1,TCP,156,5
2924,11,127.0.0.1,127.0.0.1,TCP,157,5
2925,11,127.0.0.1,127.0.0.1,TCP,156,5
2926,11,127.0.0.1,127.0.0.1,TCP,156,5
2927,11,127.0.0.1,127.0.0.1,TCP,137,4
2928,11,127.0.0.1,127.0.0.1,TCP,43,2
2929,11,127.0.0.1,127.0.0.1,TCP,157,5
2930,11,127.0.0.1,127.0.0.1,TCP,157,5
2931,11,127.0.0.1,127.0.0.1,TCP,156,5
2932,11,127.0.0.1,127.0.0.1,TCP,157,5
2933,11,127.0.0.1,127.0.0.1,TCP,156,5
2934,11,127.0.0.1,127.0.0.1,TCP,156,5
2935,11,127.0.0.1,127.0.0.1,TCP,137,4
2936,11,127.0.0.1,127.0.0.1,TCP,43,2
2937,11,127.0.0.1,127.0.0.1,TCP,157,5
2938,11,127.0.0.1,127.0.0.1,TCP,157,5
2939,11,127.0.0.1,127.0.0.1,TCP,156,5
2940,11,127.0.0.1,127.0.0.1,TCP,157,5
2941,11,127.0.0.1,127.0.0.1,TCP,156,5
2942,11,127.0.0.1,127.0.0.1,TCP,156,5
2943,11,127.0.0.1,127.0.0.1,TCP,137,4
2944,11,127.0.0.1,127.0.0.1,TCP,43,2
2945,11,127.0.0.1,127.0.0.1,TCP,157,5
2946,11,127.0.0.1,127.0.0.1,TCP,157,5
2947,11,127.0.0.1,127.0.0.1,TCP,156,5
2948,11,127.0.0.1,127.0.0.1,TCP,157,5
2949,11,127.0.0.1,127.0.0.1,TCP,156,5
2950,11,127.0.0.1,127.0.0.1,TCP,156,5
2951,11,127.0.0.1,127.0.0.1,TCP,137,4
2952,11,127.0.0.1,127.0.0.1,TCP,43,2
2953,11,127.0.0.1,127.0.0.1,TCP,157,5
2954,11,127.0.0.1,127.0.0.1,TCP,157,5
2955,11,127.0.0.1,127.0.0.1,TCP,156,5
2956,11,127.0.0.1,127.0.0.1,TCP,157,5
2957,11,127.0.0.1,127.0.0.1,TCP,156,5
2958,11,127.0.0.1,127.0.0.1,TCP,156,5
2959,11,127.0.0.1,127.0.0.1,TCP,137,4
2960,11,127.0.0.1,127.0.0.1,TCP,43,2
2961,11,127.0.0.1,127.0.0.1,TCP,157,5
2962,11,127.0.0.1,127.0.0.1,TCP,157,5
2963,11,127.0.0.1,127.0.0.1,TCP,156,5
2964,11,127.0.0.1,127.0.0.1,TCP,157,5
2965,11,127.0.0.1,127.0.0.1,TCP,156,5
2966,11,127.0.0.1,127.0.0.1,TCP,156,5
2967,11,127.0.0.1,127.0.0.1,TCP,137,4
2968,11,127.0.0.1,127.0.0.1,TCP,43,2
2969,11,127.0.0.1,127.0.0.1,TCP,157,5
2970,11,127.0.0.1,127.0.0.1,TCP,157,5
2971,11,127.0.0.1,127.0.0.1,TCP,156,5
2972,11,127.0.0.1,127.0.0.1,TCP,157,5
2973,11,127.0.0.1,127.0.0.1,TCP,156,5
2974,11,127.0.0.1,127.0.0.1,TCP,156,5
2975,11,127.0.0.1,127.0.0.1,TCP,137,4
2976,11,127.0.0.1,127.0.0.1,TCP,43,2
2977,11,127.0.0.1,127.0.0.1,TCP,157,5
2978,11,127.0.0.1,127.0.0.1,TCP,157,5
2979,11,127.0.0.1,127.0.0.1,TCP,156,5
2980,11,127.0.0.1,127.0.0.1,TCP,157,5
2981,11,127.0.0.1,127.0.0.1,TCP,156,5
2982,11,127.0.0.1,127.0.0.1,TCP,156,5
2983,11,127.0.0.1,127.0.0.1,TCP,137,4
2984,11,127.0.0.1,127.0.0.1,TCP,43,2
2985,12,127.0.0.1,127.0.0.1,TCP,157,5
2986,12,127.0.0.1,127.0.0.1,TCP,157,5
2987,12,127.0.0.1,127.0.0.1,TCP,156,5
2988,12,127.0.0.1,127.0.0.1,TCP,157,5
2989,12,127.0.0.1,127.0.0.1,TCP,156,5
2990,12,127.0.0.1,127.0.0.1,TCP,156,5
2991,12,127.0.0.1,127.0.0.1,TCP,137,4
2992,12,127.0.0.1,127.0.0.1,TCP,43,2
2993,12,127.0.0.1,127.0.0.1,TCP,157,5
2994,12,127.0.0.1,127.0.0.1,TCP,157,5
2995,12,127.0.0.1,127.0.0.1,TCP,156,5
2996,12,127.0.0.1,127.0.0.1,TCP,157,5
2997,12,127.0.0.1,127.0.0.1,TCP,156,5
2998,12,127.0.0.1,127.0.0.1,TCP,156,5
2999,12,127.0.0.1,127.0.0.1,TCP,137,4
3000,12,127.0.0.1,127.0.0.1,TCP,43,2
3001,12,127.0.0.1,127.0.0.1,TCP,157,5
3002,12,127.0.0.1,127.0.0.1,TCP,157,5
3003,12,127.0.0.1,127.0.0.1,TCP,156,5
3004,12,127.0.0.1,127.0.0.1,TCP,157,5
3005,12,127.0.0.1,127.0.0.1,TCP,156,5
3006,12,127.0.0.1,127.0.0.1,TCP,156,5
3007,12,127.0.0.1,127.0.0.1,TCP,137,4
3008,12,127.0.0.1,127.0.0.1,TCP,43,2
3009,12,127.0.0.1,127.0.0.1,TCP,157,5
3010,12,127.0.0.1,127.0.0.1,TCP,157,5
3011,12,127.0.0.1,127.0.0.1,TCP,156,5
3012,12,127.0.0.1,127.0.0.1,TCP,157,5
3013,12,127.0.0.1,127.0.0.1,TCP,156,5
3014,12,127.0.0.1,127.0.0.1,TCP,156,5
3015,12,127.0.0.1,127.0.0.1,TCP,137,4
3016,12,127.0.0.1,127.0.0.1,TCP,43,2
3017,12,127.0.0.1,127.0.0.1,TCP,157,5
3018,12,127.0.0.1,127.0.0.1,TCP,157,5
3019,12,127.0.0.1,127.0.0.1,TCP,156,5
3020,12,127.0.0.1,127.0.0.1,TCP,157,5
3021,12,127.0.0.1,127.0.0.1,TCP,156,5
3022,12,127.0.0.1,127.0.0.1,TCP,156,5
3023,12,127.0.0.1,127.0.0.1,TCP,137,4
3024,12,127.0.0.1,127.0.0.1,TCP,43,2
3025,12,127.0.0.1,127.0.0.1,TCP,157,5
3026,12,127.0.0.1,127.0.0.1,TCP,157,5
3027,12,127.0.0.1,127.0.0.1,TCP,156,5
3028,12,127.0.0.1,127.0.0.1,TCP,157,5
3029,12,127.0.0.1,127.0.0.1,TCP,156,5
3030,12,127.0.0.1,127.0.0.1,TCP,156,5
3031,12,127.0.0.1,127.0.0.1,TCP,137,4
3032,12,127.0.0.1,127.0.0.1,TCP,43,2
3033,12,127.0.0.1,127.0.0.1,TCP,157,5
3034,12,127.0.0.1,127.0.0.1,TCP,157,5
3035,12,127.0.0.1,127.0.0.1,TCP,156,5
3036,12,127.0.0.1,127.0.0.1,TCP,157,5
