No.,Time,Source,Destination,Protocol,Length,ActionType
2127,2020-10-19T17:26:39.862,127.0.0.1,127.0.0.1,TCP,112,0
2128,2020-10-19T17:26:40.081,127.0.0.1,127.0.0.1,TCP,141,1
2129,2020-10-19T17:26:40.113,127.0.0.1,127.0.0.1,TCP,137,4
2130,2020-10-19T17:26:40.113,127.0.0.1,127.0.0.1,TCP,43,2
2131,2020-10-19T17:26:40.113,127.0.0.1,127.0.0.1,TCP,43,2
2132,2020-10-19T17:26:40.128,127.0.0.1,127.0.0.1,TCP,43,2
2133,2020-10-19T17:26:40.128,127.0.0.1,127.0.0.1,TCP,112,0
2134,2020-10-19T17:26:40.332,127.0.0.1,127.0.0.1,TCP,141,1
2135,2020-10-19T17:26:40.378,127.0.0.1,127.0.0.1,TCP,137,4
2136,2020-10-19T17:26:40.378,127.0.0.1,127.0.0.1,TCP,43,2
2137,2020-10-19T17:26:40.519,127.0.0.1,127.0.0.1,TCP,43,2
2138,2020-10-19T17:26:40.519,127.0.0.1,127.0.0.1,TCP,43,2
2139,2020-10-19T17:26:40.535,127.0.0.1,127.0.0.1,TCP,112,0
2140,2020-10-19T17:26:40.738,127.0.0.1,127.0.0.1,TCP,141,1
2141,2020-10-19T17:26:40.800,127.0.0.1,127.0.0.1,TCP,137,4
2142,2020-10-19T17:26:40.800,127.0.0.1,127.0.0.1,TCP,43,2
2143,2020-10-19T17:26:40.800,127.0.0.1,127.0.0.1,TCP,43,2
2144,2020-10-19T17:26:40.816,127.0.0.1,127.0.0.1,TCP,43,2
2145,2020-10-19T17:26:40.831,127.0.0.1,127.0.0.1,TCP,112,0
2146,2020-10-19T17:26:41.035,127.0.0.1,127.0.0.1,TCP,141,1
2147,2020-10-19T17:26:41.084,127.0.0.1,127.0.0.1,TCP,137,4
2148,2020-10-19T17:26:41.084,127.0.0.1,127.0.0.1,TCP,43,2
2149,2020-10-19T17:26:41.085,127.0.0.1,127.0.0.1,TCP,43,2
2150,2020-10-19T17:26:41.194,127.0.0.1,127.0.0.1,TCP,43,2
2151,2020-10-19T17:26:41.288,127.0.0.1,127.0.0.1,TCP,112,0
2152,2020-10-19T17:26:41.491,127.0.0.1,127.0.0.1,TCP,141,1
2153,2020-10-19T17:26:41.554,127.0.0.1,127.0.0.1,TCP,137,4
2154,2020-10-19T17:26:41.554,127.0.0.1,127.0.0.1,TCP,43,2
2155,2020-10-19T17:26:41.569,127.0.0.1,127.0.0.1,TCP,43,2
2156,2020-10-19T17:26:41.569,127.0.0.1,127.0.0.1,TCP,43,2
2157,2020-10-19T17:26:41.647,127.0.0.1,127.0.0.1,TCP,112,0
2158,2020-10-19T17:26:41.866,127.0.0.1,127.0.0.1,TCP,141,1
2159,2020-10-19T17:26:41.913,127.0.0.1,127.0.0.1,TCP,137,4
2160,2020-10-19T17:26:41.913,127.0.0.1,127.0.0.1,TCP,43,2
2161,2020-10-19T17:26:41.913,127.0.0.1,127.0.0.1,TCP,43,2
2162,2020-10-19T17:26:41.929,127.0.0.1,127.0.0.1,TCP,43,2
2163,2020-10-19T17:26:41.944,127.0.0.1,127.0.0.1,TCP,112,0
2164,2020-10-19T17:26:42.161,127.0.0.1,127.0.0.1,TCP,141,1
2165,2020-10-19T17:26:42.208,127.0.0.1,127.0.0.1,TCP,137,4
2166,2020-10-19T17:26:42.208,127.0.0.1,127.0.0.1,TCP,43,2
2167,2020-10-19T17:26:42.224,127.0.0.1,127.0.0.1,TCP,43,2
2168,2020-10-19T17:26:42.224,127.0.0.1,127.0.0.1,TCP,43,2
2169,2020-10-19T17:26:42.240,127.0.0.1,127.0.0.1,TCP,112,0
2170,2020-10-19T17:26:42.443,127.0.0.1,127.0.0.1,TCP,141,1
2171,2020-10-19T17:26:42.505,127.0.0.1,127.0.0.1,TCP,137,4
2172,2020-10-19T17:26:42.505,127.0.0.1,127.0.0.1,TCP,43,2
2173,2020-10-19T17:26:42.646,127.0.0.1,127.0.0.1,TCP,43,2
2174,2020-10-19T17:26:42.646,127.0.0.1,127.0.0.1,TCP,43,2
2175,2020-10-19T17:26:42.662,127.0.0.1,127.0.0.1,TCP,112,0
2176,2020-10-19T17:26:42.865,127.0.0.1,127.0.0.1,TCP,141,1
2177,2020-10-19T17:26:42.912,127.0.0.1,127.0.0.1,TCP,137,4
2178,2020-10-19T17:26:42.912,127.0.0.1,127.0.0.1,TCP,43,2
2179,2020-10-19T17:26:42.912,127.0.0.1,127.0.0.1,TCP,43,2
2180,2020-10-19T17:26:42.927,127.0.0.1,127.0.0.1,TCP,43,2
2181,2020-10-19T17:26:42.943,127.0.0.1,127.0.0.1,TCP,112,0
2182,2020-10-19T17:26:43.146,127.0.0.1,127.0.0.1,TCP,141,1
2183,2020-10-19T17:26:43.196,127.0.0.1,127.0.0.1,TCP,137,4
2184,2020-10-19T17:26:43.196,127.0.0.1,127.0.0.1,TCP,43,2
2185,2020-10-19T17:26:43.197,127.0.0.1,127.0.0.1,TCP,43,2
2186,2020-10-19T17:26:43.322,127.0.0.1,127.0.0.1,TCP,43,2
2187,2020-10-19T17:26:43.432,127.0.0.1,127.0.0.1,TCP,112,0
2188,2020-10-19T17:26:43.635,127.0.0.1,127.0.0.1,TCP,141,1
2189,2020-10-19T17:26:43.697,127.0.0.1,127.0.0.1,TCP,137,4
2190,2020-10-19T17:26:43.697,127.0.0.1,127.0.0.1,TCP,43,2
2191,2020-10-19T17:26:43.713,127.0.0.1,127.0.0.1,TCP,43,2
2192,2020-10-19T17:26:43.713,127.0.0.1,127.0.0.1,TCP,43,2
2193,2020-10-19T17:26:43.791,127.0.0.1,127.0.0.1,TCP,112,0
2194,2020-10-19T17:26:44.010,127.0.0.1,127.0.0.1,TCP,141,1
2195,2020-10-19T17:26:44.056,127.0.0.1,127.0.0.1,TCP,137,4
2196,2020-10-19T17:26:44.056,127.0.0.1,127.0.0.1,TCP,43,2
2197,2020-10-19T17:26:44.056,127.0.0.1,127.0.0.1,TCP,43,2
2198,2020-10-19T17:26:44.072,127.0.0.1,127.0.0.1,TCP,43,2
2199,2020-10-19T17:26:44.088,127.0.0.1,127.0.0.1,TCP,112,0
2200,2020-10-19T17:26:44.304,127.0.0.1,127.0.0.1,TCP,141,1
2201,2020-10-19T17:26:44.353,127.0.0.1,127.0.0.1,TCP,137,4
2202,2020-10-19T17:26:44.353,127.0.0.1,127.0.0.1,TCP,43,2
2203,2020-10-19T17:26:44.368,127.0.0.1,127.0.0.1,TCP,43,2
2204,2020-10-19T17:26:44.368,127.0.0.1,127.0.0.1,TCP,43,2
2205,2020-10-19T17:26:44.368,127.0.0.1,127.0.0.1,TCP,112,0
2206,2020-10-19T17:26:44.571,127.0.0.1,127.0.0.1,TCP,141,1
2207,2020-10-19T17:26:44.618,127.0.0.1,127.0.0.1,TCP,137,4
2208,2020-10-19T17:26:44.618,127.0.0.1,127.0.0.1,TCP,43,2
2209,2020-10-19T17:26:44.759,127.0.0.1,127.0.0.1,TCP,43,2
2210,2020-10-19T17:26:44.774,127.0.0.1,127.0.0.1,TCP,43,2
2211,2020-10-19T17:26:44.774,127.0.0.1,127.0.0.1,TCP,112,0
2212,2020-10-19T17:26:44.977,127.0.0.1,127.0.0.1,TCP,141,1
2213,2020-10-19T17:26:45.024,127.0.0.1,127.0.0.1,TCP,137,4
2214,2020-10-19T17:26:45.024,127.0.0.1,127.0.0.1,TCP,43,2
2215,2020-10-19T17:26:45.024,127.0.0.1,127.0.0.1,TCP,43,2
2216,2020-10-19T17:26:45.040,127.0.0.1,127.0.0.1,TCP,43,2
2217,2020-10-19T17:26:45.056,127.0.0.1,127.0.0.1,TCP,112,0
2218,2020-10-19T17:26:45.259,127.0.0.1,127.0.0.1,TCP,141,1
2219,2020-10-19T17:26:45.308,127.0.0.1,127.0.0.1,TCP,137,4
2220,2020-10-19T17:26:45.308,127.0.0.1,127.0.0.1,TCP,43,2
2221,2020-10-19T17:26:45.308,127.0.0.1,127.0.0.1,TCP,43,2
2222,2020-10-19T17:26:45.418,127.0.0.1,127.0.0.1,TCP,43,2
2223,2020-10-19T17:26:45.574,127.0.0.1,127.0.0.1,TCP,112,0
2224,2020-10-19T17:26:45.777,127.0.0.1,127.0.0.1,TCP,141,1
2225,2020-10-19T17:26:45.824,127.0.0.1,127.0.0.1,TCP,137,4
2226,2020-10-19T17:26:45.824,127.0.0.1,127.0.0.1,TCP,43,2
2227,2020-10-19T17:26:45.824,127.0.0.1,127.0.0.1,TCP,43,2
2228,2020-10-19T17:26:45.824,127.0.0.1,127.0.0.1,TCP,43,2
2229,2020-10-19T17:26:45.902,127.0.0.1,127.0.0.1,TCP,112,0
2230,2020-10-19T17:26:46.136,127.0.0.1,127.0.0.1,TCP,141,1
2231,2020-10-19T17:26:46.152,127.0.0.1,127.0.0.1,TCP,137,4
2232,2020-10-19T17:26:46.152,127.0.0.1,127.0.0.1,TCP,43,2
2233,2020-10-19T17:26:46.152,127.0.0.1,127.0.0.1,TCP,43,2
2234,2020-10-19T17:26:46.167,127.0.0.1,127.0.0.1,TCP,43,2
2235,2020-10-19T17:26:46.183,127.0.0.1,127.0.0.1,TCP,112,0
2236,2020-10-19T17:26:46.400,127.0.0.1,127.0.0.1,TCP,141,1
2237,2020-10-19T17:26:46.447,127.0.0.1,127.0.0.1,TCP,137,4
2238,2020-10-19T17:26:46.447,127.0.0.1,127.0.0.1,TCP,43,2
2239,2020-10-19T17:26:46.447,127.0.0.1,127.0.0.1,TCP,43,2
2240,2020-10-19T17:26:46.463,127.0.0.1,127.0.0.1,TCP,43,2
2241,2020-10-19T17:26:46.463,127.0.0.1,127.0.0.1,TCP,112,0
2242,2020-10-19T17:26:46.666,127.0.0.1,127.0.0.1,TCP,141,1
2243,2020-10-19T17:26:46.713,127.0.0.1,127.0.0.1,TCP,137,4
2244,2020-10-19T17:26:46.713,127.0.0.1,127.0.0.1,TCP,43,2
2245,2020-10-19T17:26:46.853,127.0.0.1,127.0.0.1,TCP,43,2
2246,2020-10-19T17:26:46.869,127.0.0.1,127.0.0.1,TCP,43,2
2247,2020-10-19T17:26:46.869,127.0.0.1,127.0.0.1,TCP,112,0
2248,2020-10-19T17:26:47.072,127.0.0.1,127.0.0.1,TCP,141,1
2249,2020-10-19T17:26:47.135,127.0.0.1,127.0.0.1,TCP,137,4
2250,2020-10-19T17:26:47.135,127.0.0.1,127.0.0.1,TCP,43,2
2251,2020-10-19T17:26:47.135,127.0.0.1,127.0.0.1,TCP,43,2
2252,2020-10-19T17:26:47.150,127.0.0.1,127.0.0.1,TCP,43,2
2253,2020-10-19T17:26:47.166,127.0.0.1,127.0.0.1,TCP,112,0
2254,2020-10-19T17:26:47.369,127.0.0.1,127.0.0.1,TCP,141,1
2255,2020-10-19T17:26:47.417,127.0.0.1,127.0.0.1,TCP,137,4
2256,2020-10-19T17:26:47.418,127.0.0.1,127.0.0.1,TCP,43,2
2257,2020-10-19T17:26:47.418,127.0.0.1,127.0.0.1,TCP,43,2
2258,2020-10-19T17:26:47.528,127.0.0.1,127.0.0.1,TCP,43,2
2259,2020-10-19T17:26:47.606,127.0.0.1,127.0.0.1,TCP,112,0
2260,2020-10-19T17:26:47.809,127.0.0.1,127.0.0.1,TCP,141,1
2261,2020-10-19T17:26:47.856,127.0.0.1,127.0.0.1,TCP,137,4
2262,2020-10-19T17:26:47.856,127.0.0.1,127.0.0.1,TCP,43,2
2263,2020-10-19T17:26:47.871,127.0.0.1,127.0.0.1,TCP,43,2
2264,2020-10-19T17:26:47.871,127.0.0.1,127.0.0.1,TCP,43,2
2265,2020-10-19T17:26:47.950,127.0.0.1,127.0.0.1,TCP,112,0
2266,2020-10-19T17:26:48.153,127.0.0.1,127.0.0.1,TCP,141,1
2267,2020-10-19T17:26:48.215,127.0.0.1,127.0.0.1,TCP,137,4
2268,2020-10-19T17:26:48.215,127.0.0.1,127.0.0.1,TCP,43,2
2269,2020-10-19T17:26:48.215,127.0.0.1,127.0.0.1,TCP,43,2
2270,2020-10-19T17:26:48.231,127.0.0.1,127.0.0.1,TCP,43,2
2271,2020-10-19T17:26:48.246,127.0.0.1,127.0.0.1,TCP,112,0
2272,2020-10-19T17:26:48.463,127.0.0.1,127.0.0.1,TCP,141,1
2273,2020-10-19T17:26:48.511,127.0.0.1,127.0.0.1,TCP,137,4
2274,2020-10-19T17:26:48.511,127.0.0.1,127.0.0.1,TCP,43,2
2275,2020-10-19T17:26:48.526,127.0.0.1,127.0.0.1,TCP,43,2
2276,2020-10-19T17:26:48.526,127.0.0.1,127.0.0.1,TCP,43,2
2277,2020-10-19T17:26:48.542,127.0.0.1,127.0.0.1,TCP,112,0
2278,2020-10-19T17:26:48.745,127.0.0.1,127.0.0.1,TCP,141,1
2279,2020-10-19T17:26:48.792,127.0.0.1,127.0.0.1,TCP,137,4
2280,2020-10-19T17:26:48.792,127.0.0.1,127.0.0.1,TCP,43,2
2281,2020-10-19T17:26:48.917,127.0.0.1,127.0.0.1,TCP,43,2
2282,2020-10-19T17:26:48.932,127.0.0.1,127.0.0.1,TCP,43,2
2283,2020-10-19T17:26:48.948,127.0.0.1,127.0.0.1,TCP,112,0
2284,2020-10-19T17:26:49.151,127.0.0.1,127.0.0.1,TCP,141,1
2285,2020-10-19T17:26:49.214,127.0.0.1,127.0.0.1,TCP,137,4
2286,2020-10-19T17:26:49.214,127.0.0.1,127.0.0.1,TCP,43,2
2287,2020-10-19T17:26:49.214,127.0.0.1,127.0.0.1,TCP,43,2
2288,2020-10-19T17:26:49.229,127.0.0.1,127.0.0.1,TCP,43,2
2289,2020-10-19T17:26:49.245,127.0.0.1,127.0.0.1,TCP,112,0
2290,2020-10-19T17:26:49.448,127.0.0.1,127.0.0.1,TCP,141,1
2291,2020-10-19T17:26:49.496,127.0.0.1,127.0.0.1,TCP,137,4
2292,2020-10-19T17:26:49.497,127.0.0.1,127.0.0.1,TCP,43,2
2293,2020-10-19T17:26:49.497,127.0.0.1,127.0.0.1,TCP,43,2
2294,2020-10-19T17:26:49.607,127.0.0.1,127.0.0.1,TCP,43,2
2295,2020-10-19T17:26:49.700,127.0.0.1,127.0.0.1,TCP,112,0
2296,2020-10-19T17:26:49.903,127.0.0.1,127.0.0.1,TCP,141,1
2297,2020-10-19T17:26:49.950,127.0.0.1,127.0.0.1,TCP,137,4
2298,2020-10-19T17:26:49.950,127.0.0.1,127.0.0.1,TCP,43,2
2299,2020-10-19T17:26:49.966,127.0.0.1,127.0.0.1,TCP,43,2
2300,2020-10-19T17:26:49.966,127.0.0.1,127.0.0.1,TCP,43,2
2301,2020-10-19T17:26:50.029,127.0.0.1,127.0.0.1,TCP,112,0
2302,2020-10-19T17:26:50.247,127.0.0.1,127.0.0.1,TCP,141,1
2303,2020-10-19T17:26:50.294,127.0.0.1,127.0.0.1,TCP,137,4
2304,2020-10-19T17:26:50.294,127.0.0.1,127.0.0.1,TCP,43,2
2305,2020-10-19T17:26:50.294,127.0.0.1,127.0.0.1,TCP,43,2
2306,2020-10-19T17:26:50.310,127.0.0.1,127.0.0.1,TCP,43,2
2307,2020-10-19T17:26:50.310,127.0.0.1,127.0.0.1,TCP,112,0
2308,2020-10-19T17:26:50.526,127.0.0.1,127.0.0.1,TCP,141,1
2309,2020-10-19T17:26:50.574,127.0.0.1,127.0.0.1,TCP,137,4
2310,2020-10-19T17:26:50.574,127.0.0.1,127.0.0.1,TCP,43,2
2311,2020-10-19T17:26:50.590,127.0.0.1,127.0.0.1,TCP,43,2
2312,2020-10-19T17:26:50.590,127.0.0.1,127.0.0.1,TCP,43,2
2313,2020-10-19T17:26:50.605,127.0.0.1,127.0.0.1,TCP,112,0
2314,2020-10-19T17:26:50.808,127.0.0.1,127.0.0.1,TCP,141,1
2315,2020-10-19T17:26:50.855,127.0.0.1,127.0.0.1,TCP,137,4
2316,2020-10-19T17:26:50.855,127.0.0.1,127.0.0.1,TCP,43,2
2317,2020-10-19T17:26:50.996,127.0.0.1,127.0.0.1,TCP,43,2
2318,2020-10-19T17:26:51.012,127.0.0.1,127.0.0.1,TCP,43,2
2319,2020-10-19T17:26:51.012,127.0.0.1,127.0.0.1,TCP,112,0
2320,2020-10-19T17:26:51.215,127.0.0.1,127.0.0.1,TCP,141,1
2321,2020-10-19T17:26:51.277,127.0.0.1,127.0.0.1,TCP,137,4
2322,2020-10-19T17:26:51.277,127.0.0.1,127.0.0.1,TCP,43,2
2323,2020-10-19T17:26:51.277,127.0.0.1,127.0.0.1,TCP,43,2
2324,2020-10-19T17:26:51.293,127.0.0.1,127.0.0.1,TCP,43,2
2325,2020-10-19T17:26:51.308,127.0.0.1,127.0.0.1,TCP,112,0
2326,2020-10-19T17:26:51.512,127.0.0.1,127.0.0.1,TCP,141,1
2327,2020-10-19T17:26:51.560,127.0.0.1,127.0.0.1,TCP,137,4
2328,2020-10-19T17:26:51.561,127.0.0.1,127.0.0.1,TCP,43,2
2329,2020-10-19T17:26:51.561,127.0.0.1,127.0.0.1,TCP,43,2
2330,2020-10-19T17:26:51.655,127.0.0.1,127.0.0.1,TCP,43,2
2331,2020-10-19T17:26:51.748,127.0.0.1,127.0.0.1,TCP,112,0
2332,2020-10-19T17:26:51.951,127.0.0.1,127.0.0.1,TCP,141,1
2333,2020-10-19T17:26:52.014,127.0.0.1,127.0.0.1,TCP,137,4
2334,2020-10-19T17:26:52.014,127.0.0.1,127.0.0.1,TCP,43,2
2335,2020-10-19T17:26:52.030,127.0.0.1,127.0.0.1,TCP,43,2
2336,2020-10-19T17:26:52.030,127.0.0.1,127.0.0.1,TCP,43,2
2337,2020-10-19T17:26:52.092,127.0.0.1,127.0.0.1,TCP,112,0
2338,2020-10-19T17:26:52.295,127.0.0.1,127.0.0.1,TCP,141,1
2339,2020-10-19T17:26:52.358,127.0.0.1,127.0.0.1,TCP,137,4
2340,2020-10-19T17:26:52.358,127.0.0.1,127.0.0.1,TCP,43,2
2341,2020-10-19T17:26:52.358,127.0.0.1,127.0.0.1,TCP,43,2
2342,2020-10-19T17:26:52.373,127.0.0.1,127.0.0.1,TCP,43,2
2343,2020-10-19T17:26:52.373,127.0.0.1,127.0.0.1,TCP,112,0
2344,2020-10-19T17:26:52.591,127.0.0.1,127.0.0.1,TCP,141,1
2345,2020-10-19T17:26:52.638,127.0.0.1,127.0.0.1,TCP,137,4
2346,2020-10-19T17:26:52.638,127.0.0.1,127.0.0.1,TCP,43,2
2347,2020-10-19T17:26:52.638,127.0.0.1,127.0.0.1,TCP,43,2
2348,2020-10-19T17:26:52.638,127.0.0.1,127.0.0.1,TCP,43,2
2349,2020-10-19T17:26:52.653,127.0.0.1,127.0.0.1,TCP,112,0
2350,2020-10-19T17:26:52.857,127.0.0.1,127.0.0.1,TCP,141,1
2351,2020-10-19T17:26:52.904,127.0.0.1,127.0.0.1,TCP,137,4
2352,2020-10-19T17:26:52.904,127.0.0.1,127.0.0.1,TCP,43,2
2353,2020-10-19T17:26:53.044,127.0.0.1,127.0.0.1,TCP,43,2
2354,2020-10-19T17:26:53.044,127.0.0.1,127.0.0.1,TCP,43,2
2355,2020-10-19T17:26:53.060,127.0.0.1,127.0.0.1,TCP,112,0
2356,2020-10-19T17:26:53.263,127.0.0.1,127.0.0.1,TCP,141,1
2357,2020-10-19T17:26:53.325,127.0.0.1,127.0.0.1,TCP,137,4
2358,2020-10-19T17:26:53.325,127.0.0.1,127.0.0.1,TCP,43,2
2359,2020-10-19T17:26:53.325,127.0.0.1,127.0.0.1,TCP,43,2
2360,2020-10-19T17:26:53.341,127.0.0.1,127.0.0.1,TCP,43,2
2361,2020-10-19T17:26:53.357,127.0.0.1,127.0.0.1,TCP,112,0
2362,2020-10-19T17:26:53.560,127.0.0.1,127.0.0.1,TCP,141,1
2363,2020-10-19T17:26:53.608,127.0.0.1,127.0.0.1,TCP,137,4
2364,2020-10-19T17:26:53.609,127.0.0.1,127.0.0.1,TCP,43,2
2365,2020-10-19T17:26:53.609,127.0.0.1,127.0.0.1,TCP,43,2
2366,2020-10-19T17:26:53.718,127.0.0.1,127.0.0.1,TCP,43,2
2367,2020-10-19T17:26:53.812,127.0.0.1,127.0.0.1,TCP,112,0
2368,2020-10-19T17:26:54.015,127.0.0.1,127.0.0.1,TCP,141,1
2369,2020-10-19T17:26:54.062,127.0.0.1,127.0.0.1,TCP,137,4
2370,2020-10-19T17:26:54.062,127.0.0.1,127.0.0.1,TCP,43,2
2371,2020-10-19T17:26:54.078,127.0.0.1,127.0.0.1,TCP,43,2
2372,2020-10-19T17:26:54.078,127.0.0.1,127.0.0.1,TCP,43,2
2373,2020-10-19T17:26:54.156,127.0.0.1,127.0.0.1,TCP,112,0
2374,2020-10-19T17:26:54.375,127.0.0.1,127.0.0.1,TCP,141,1
2375,2020-10-19T17:26:54.406,127.0.0.1,127.0.0.1,TCP,137,4
2376,2020-10-19T17:26:54.406,127.0.0.1,127.0.0.1,TCP,43,2
2377,2020-10-19T17:26:54.406,127.0.0.1,127.0.0.1,TCP,43,2
2378,2020-10-19T17:26:54.421,127.0.0.1,127.0.0.1,TCP,43,2
2379,2020-10-19T17:26:54.421,127.0.0.1,127.0.0.1,TCP,112,0
2380,2020-10-19T17:26:54.638,127.0.0.1,127.0.0.1,TCP,141,1
2381,2020-10-19T17:26:54.686,127.0.0.1,127.0.0.1,TCP,137,4
2382,2020-10-19T17:26:54.686,127.0.0.1,127.0.0.1,TCP,43,2
2383,2020-10-19T17:26:54.686,127.0.0.1,127.0.0.1,TCP,43,2
2384,2020-10-19T17:26:54.686,127.0.0.1,127.0.0.1,TCP,43,2
2385,2020-10-19T17:26:54.701,127.0.0.1,127.0.0.1,TCP,112,0
2386,2020-10-19T17:26:54.905,127.0.0.1,127.0.0.1,TCP,141,1
2387,2020-10-19T17:26:54.952,127.0.0.1,127.0.0.1,TCP,137,4
2388,2020-10-19T17:26:54.952,127.0.0.1,127.0.0.1,TCP,43,2
2389,2020-10-19T17:26:55.076,127.0.0.1,127.0.0.1,TCP,43,2
2390,2020-10-19T17:26:55.092,127.0.0.1,127.0.0.1,TCP,43,2
2391,2020-10-19T17:26:55.092,127.0.0.1,127.0.0.1,TCP,112,0
2392,2020-10-19T17:26:55.311,127.0.0.1,127.0.0.1,TCP,141,1
2393,2020-10-19T17:26:55.373,127.0.0.1,127.0.0.1,TCP,137,4
2394,2020-10-19T17:26:55.373,127.0.0.1,127.0.0.1,TCP,43,2
2395,2020-10-19T17:26:55.373,127.0.0.1,127.0.0.1,TCP,43,2
2396,2020-10-19T17:26:55.389,127.0.0.1,127.0.0.1,TCP,43,2
2397,2020-10-19T17:26:55.405,127.0.0.1,127.0.0.1,TCP,112,0
2398,2020-10-19T17:26:55.608,127.0.0.1,127.0.0.1,TCP,141,1
2399,2020-10-19T17:26:55.656,127.0.0.1,127.0.0.1,TCP,137,4
2400,2020-10-19T17:26:55.657,127.0.0.1,127.0.0.1,TCP,43,2
2401,2020-10-19T17:26:55.657,127.0.0.1,127.0.0.1,TCP,43,2
2402,2020-10-19T17:26:55.751,127.0.0.1,127.0.0.1,TCP,43,2
2403,2020-10-19T17:26:55.845,127.0.0.1,127.0.0.1,TCP,112,0
2404,2020-10-19T17:26:56.048,127.0.0.1,127.0.0.1,TCP,141,1
2405,2020-10-19T17:26:56.110,127.0.0.1,127.0.0.1,TCP,137,4
2406,2020-10-19T17:26:56.110,127.0.0.1,127.0.0.1,TCP,43,2
2407,2020-10-19T17:26:56.126,127.0.0.1,127.0.0.1,TCP,43,2
2408,2020-10-19T17:26:56.126,127.0.0.1,127.0.0.1,TCP,43,2
2409,2020-10-19T17:26:56.204,127.0.0.1,127.0.0.1,TCP,112,0
2410,2020-10-19T17:26:56.407,127.0.0.1,127.0.0.1,TCP,141,1
2411,2020-10-19T17:26:56.469,127.0.0.1,127.0.0.1,TCP,137,4
2412,2020-10-19T17:26:56.469,127.0.0.1,127.0.0.1,TCP,43,2
2413,2020-10-19T17:26:56.469,127.0.0.1,127.0.0.1,TCP,43,2
2414,2020-10-19T17:26:56.485,127.0.0.1,127.0.0.1,TCP,43,2
2415,2020-10-19T17:26:56.501,127.0.0.1,127.0.0.1,TCP,112,0
2416,2020-10-19T17:26:56.718,127.0.0.1,127.0.0.1,TCP,141,1
2417,2020-10-19T17:26:56.765,127.0.0.1,127.0.0.1,TCP,137,4
2418,2020-10-19T17:26:56.765,127.0.0.1,127.0.0.1,TCP,43,2
2419,2020-10-19T17:26:56.765,127.0.0.1,127.0.0.1,TCP,43,2
2420,2020-10-19T17:26:56.780,127.0.0.1,127.0.0.1,TCP,43,2
2421,2020-10-19T17:26:56.780,127.0.0.1,127.0.0.1,TCP,112,0
2422,2020-10-19T17:26:56.983,127.0.0.1,127.0.0.1,TCP,141,1
2423,2020-10-19T17:26:57.030,127.0.0.1,127.0.0.1,TCP,137,4
2424,2020-10-19T17:26:57.030,127.0.0.1,127.0.0.1,TCP,43,2
2425,2020-10-19T17:26:57.155,127.0.0.1,127.0.0.1,TCP,43,2
2426,2020-10-19T17:26:57.171,127.0.0.1,127.0.0.1,TCP,43,2
2427,2020-10-19T17:26:57.187,127.0.0.1,127.0.0.1,TCP,112,0
2428,2020-10-19T17:26:57.390,127.0.0.1,127.0.0.1,TCP,141,1
2429,2020-10-19T17:26:57.452,127.0.0.1,127.0.0.1,TCP,137,4
2430,2020-10-19T17:26:57.452,127.0.0.1,127.0.0.1,TCP,43,2
2431,2020-10-19T17:26:57.452,127.0.0.1,127.0.0.1,TCP,43,2
2432,2020-10-19T17:26:57.468,127.0.0.1,127.0.0.1,TCP,43,2
2433,2020-10-19T17:26:57.483,127.0.0.1,127.0.0.1,TCP,112,0
2434,2020-10-19T17:26:57.687,127.0.0.1,127.0.0.1,TCP,141,1
2435,2020-10-19T17:26:57.735,127.0.0.1,127.0.0.1,TCP,137,4
2436,2020-10-19T17:26:57.736,127.0.0.1,127.0.0.1,TCP,43,2
2437,2020-10-19T17:26:57.736,127.0.0.1,127.0.0.1,TCP,43,2
2438,2020-10-19T17:26:57.845,127.0.0.1,127.0.0.1,TCP,43,2
2439,2020-10-19T17:26:57.923,127.0.0.1,127.0.0.1,TCP,112,0
2440,2020-10-19T17:26:58.126,127.0.0.1,127.0.0.1,TCP,141,1
2441,2020-10-19T17:26:58.173,127.0.0.1,127.0.0.1,TCP,137,4
2442,2020-10-19T17:26:58.173,127.0.0.1,127.0.0.1,TCP,43,2
2443,2020-10-19T17:26:58.189,127.0.0.1,127.0.0.1,TCP,43,2
2444,2020-10-19T17:26:58.189,127.0.0.1,127.0.0.1,TCP,43,2
2445,2020-10-19T17:26:58.267,127.0.0.1,127.0.0.1,TCP,112,0
2446,2020-10-19T17:26:58.470,127.0.0.1,127.0.0.1,TCP,141,1
2447,2020-10-19T17:26:58.533,127.0.0.1,127.0.0.1,TCP,137,4
2448,2020-10-19T17:26:58.533,127.0.0.1,127.0.0.1,TCP,43,2
2449,2020-10-19T17:26:58.533,127.0.0.1,127.0.0.1,TCP,43,2
2450,2020-10-19T17:26:58.548,127.0.0.1,127.0.0.1,TCP,43,2
2451,2020-10-19T17:26:58.564,127.0.0.1,127.0.0.1,TCP,112,0
2452,2020-10-19T17:26:58.781,127.0.0.1,127.0.0.1,TCP,141,1
2453,2020-10-19T17:26:58.829,127.0.0.1,127.0.0.1,TCP,137,4
2454,2020-10-19T17:26:58.829,127.0.0.1,127.0.0.1,TCP,43,2
2455,2020-10-19T17:26:58.845,127.0.0.1,127.0.0.1,TCP,43,2
2456,2020-10-19T17:26:58.845,127.0.0.1,127.0.0.1,TCP,43,2
2457,2020-10-19T17:26:58.845,127.0.0.1,127.0.0.1,TCP,112,0
2458,2020-10-19T17:26:59.048,127.0.0.1,127.0.0.1,TCP,141,1
