No.,Timestamp,Source,Destination,Protocol,Length,TimeToResp,Ratio,ActionType
1756,1603543694777,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1757,1603543694781,127.0.0.1,127.0.0.1,TCP,2,4,0.0,1
1758,1603543694783,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1759,1603543694914,127.0.0.1,127.0.0.1,TCP,0,131,0.0,0
1760,1603543694916,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1761,1603543694920,127.0.0.1,127.0.0.1,TCP,2,4,0.0,1
1762,1603543694922,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1763,1603543694926,127.0.0.1,127.0.0.1,TCP,2,4,0.0,2
1764,1603543694928,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1765,1603543695070,127.0.0.1,127.0.0.1,TCP,2,142,0.0,2
1766,1603543695084,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1767,1603543695219,127.0.0.1,127.0.0.1,TCP,0,135,0.0,0
1768,1603543695221,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1769,1603543695228,127.0.0.1,127.0.0.1,TCP,2,7,0.0,1
1770,1603543695229,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1771,1603543695402,127.0.0.1,127.0.0.1,TCP,0,173,0.0,0
1772,1603543695404,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1773,1603543695415,127.0.0.1,127.0.0.1,TCP,2,11,0.0,1
1774,1603543695417,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1775,1603543695430,127.0.0.1,127.0.0.1,TCP,2,13,0.0,2
1776,1603543695432,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1777,1603543695439,127.0.0.1,127.0.0.1,TCP,2,7,0.0,2
1778,1603543695440,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1779,1603543695562,127.0.0.1,127.0.0.1,TCP,0,122,0.0,0
1780,1603543695564,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1781,1603543695570,127.0.0.1,127.0.0.1,TCP,2,6,0.0,1
1782,1603543695571,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1783,1603543695727,127.0.0.1,127.0.0.1,TCP,0,156,0.0,0
1784,1603543695728,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1785,1603543695735,127.0.0.1,127.0.0.1,TCP,2,7,0.0,1
1786,1603543695736,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1787,1603543695739,127.0.0.1,127.0.0.1,TCP,2,3,0.0,2
1788,1603543695740,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1789,1603543695761,127.0.0.1,127.0.0.1,TCP,2,21,0.0,2
1790,1603543695764,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1791,1603543695930,127.0.0.1,127.0.0.1,TCP,0,166,0.0,0
1792,1603543695931,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1793,1603543695939,127.0.0.1,127.0.0.1,TCP,2,8,0.0,1
1794,1603543695940,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1795,1603543696073,127.0.0.1,127.0.0.1,TCP,0,133,0.0,0
1796,1603543696074,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1797,1603543696086,127.0.0.1,127.0.0.1,TCP,2,12,0.0,1
1798,1603543696088,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1799,1603543696099,127.0.0.1,127.0.0.1,TCP,2,11,0.0,2
1800,1603543696103,127.0.0.1,127.0.0.1,TCP,2,3,0.0,4
1801,1603543696113,127.0.0.1,127.0.0.1,TCP,2,10,0.0,2
1802,1603543696117,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1803,1603543696278,127.0.0.1,127.0.0.1,TCP,0,161,0.0,0
1804,1603543696279,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1805,1603543696281,127.0.0.1,127.0.0.1,TCP,2,2,0.0,1
1806,1603543696282,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1807,1603543696433,127.0.0.1,127.0.0.1,TCP,0,151,0.0,0
1808,1603543696435,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1809,1603543696443,127.0.0.1,127.0.0.1,TCP,2,8,0.0,1
1810,1603543696444,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1811,1603543696547,127.0.0.1,127.0.0.1,TCP,2,103,0.0,2
1812,1603543696557,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1813,1603543696646,127.0.0.1,127.0.0.1,TCP,2,89,0.0,2
1814,1603543696655,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1815,1603543696849,127.0.0.1,127.0.0.1,TCP,0,193,0.0,0
1816,1603543696851,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1817,1603543696857,127.0.0.1,127.0.0.1,TCP,2,5,0.0,1
1818,1603543696860,127.0.0.1,127.0.0.1,TCP,11,3,1.0,5
1819,1603543697013,127.0.0.1,127.0.0.1,TCP,0,153,0.0,0
1820,1603543697015,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1821,1603543697020,127.0.0.1,127.0.0.1,TCP,2,5,0.0,1
1822,1603543697021,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1823,1603543697030,127.0.0.1,127.0.0.1,TCP,2,9,0.0,2
1824,1603543697031,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1825,1603543697036,127.0.0.1,127.0.0.1,TCP,2,5,0.0,2
1826,1603543697039,127.0.0.1,127.0.0.1,TCP,11,3,1.0,5
1827,1603543697201,127.0.0.1,127.0.0.1,TCP,0,162,0.0,0
1828,1603543697204,127.0.0.1,127.0.0.1,TCP,2,3,0.0,4
1829,1603543697206,127.0.0.1,127.0.0.1,TCP,2,2,0.0,1
1830,1603543697206,127.0.0.1,127.0.0.1,TCP,11,0,1.0,5
1831,1603543697361,127.0.0.1,127.0.0.1,TCP,0,155,0.0,0
1832,1603543697362,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1833,1603543697380,127.0.0.1,127.0.0.1,TCP,2,18,0.0,1
1834,1603543697382,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1835,1603543697421,127.0.0.1,127.0.0.1,TCP,2,39,0.0,2
1836,1603543697423,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1837,1603543697443,127.0.0.1,127.0.0.1,TCP,2,20,0.0,2
1838,1603543697445,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1839,1603543697593,127.0.0.1,127.0.0.1,TCP,0,148,0.0,0
1840,1603543697595,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1841,1603543697606,127.0.0.1,127.0.0.1,TCP,2,11,0.0,1
1842,1603543697608,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1843,1603543697763,127.0.0.1,127.0.0.1,TCP,0,155,0.0,0
1844,1603543697764,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1845,1603543697770,127.0.0.1,127.0.0.1,TCP,2,6,0.0,1
1846,1603543697772,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1847,1603543697780,127.0.0.1,127.0.0.1,TCP,2,8,0.0,2
1848,1603543697781,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1849,1603543697794,127.0.0.1,127.0.0.1,TCP,2,13,0.0,2
1850,1603543697797,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1851,1603543697944,127.0.0.1,127.0.0.1,TCP,0,147,0.0,0
1852,1603543697945,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1853,1603543697955,127.0.0.1,127.0.0.1,TCP,2,10,0.0,1
1854,1603543697957,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1855,1603543698129,127.0.0.1,127.0.0.1,TCP,0,172,0.0,0
1856,1603543698130,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1857,1603543698139,127.0.0.1,127.0.0.1,TCP,2,9,0.0,1
1858,1603543698141,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1859,1603543698163,127.0.0.1,127.0.0.1,TCP,2,22,0.0,2
1860,1603543698165,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1861,1603543698176,127.0.0.1,127.0.0.1,TCP,2,10,0.0,2
1862,1603543698177,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1863,1603543698349,127.0.0.1,127.0.0.1,TCP,0,172,0.0,0
1864,1603543698351,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1865,1603543698354,127.0.0.1,127.0.0.1,TCP,2,3,0.0,1
1866,1603543698356,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1867,1603543698479,127.0.0.1,127.0.0.1,TCP,0,123,0.0,0
1868,1603543698480,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1869,1603543698483,127.0.0.1,127.0.0.1,TCP,2,3,0.0,1
1870,1603543698485,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1871,1603543698490,127.0.0.1,127.0.0.1,TCP,2,5,0.0,2
1872,1603543698491,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1873,1603543698654,127.0.0.1,127.0.0.1,TCP,2,163,0.0,2
1874,1603543698666,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1875,1603543698814,127.0.0.1,127.0.0.1,TCP,0,148,0.0,0
1876,1603543698815,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1877,1603543698822,127.0.0.1,127.0.0.1,TCP,2,7,0.0,1
1878,1603543698824,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1879,1603543699005,127.0.0.1,127.0.0.1,TCP,0,181,0.0,0
1880,1603543699006,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1881,1603543699018,127.0.0.1,127.0.0.1,TCP,2,12,0.0,1
1882,1603543699020,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1883,1603543699032,127.0.0.1,127.0.0.1,TCP,2,12,0.0,2
1884,1603543699034,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1885,1603543699041,127.0.0.1,127.0.0.1,TCP,2,7,0.0,2
1886,1603543699043,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1887,1603543699223,127.0.0.1,127.0.0.1,TCP,0,180,0.0,0
1888,1603543699225,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1889,1603543699238,127.0.0.1,127.0.0.1,TCP,2,13,0.0,1
1890,1603543699240,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1891,1603543699504,127.0.0.1,127.0.0.1,TCP,0,264,0.0,0
1892,1603543699506,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1893,1603543699513,127.0.0.1,127.0.0.1,TCP,2,7,0.0,1
1894,1603543699514,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1895,1603543699517,127.0.0.1,127.0.0.1,TCP,2,3,0.0,2
1896,1603543699519,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1897,1603543699544,127.0.0.1,127.0.0.1,TCP,2,25,0.0,2
1898,1603543699547,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1899,1603543699704,127.0.0.1,127.0.0.1,TCP,0,157,0.0,0
1900,1603543699706,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1901,1603543699718,127.0.0.1,127.0.0.1,TCP,2,12,0.0,1
1902,1603543699720,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1903,1603543699849,127.0.0.1,127.0.0.1,TCP,0,129,0.0,0
1904,1603543699851,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1905,1603543699860,127.0.0.1,127.0.0.1,TCP,2,9,0.0,1
1906,1603543699861,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1907,1603543699871,127.0.0.1,127.0.0.1,TCP,2,10,0.0,2
1908,1603543699873,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1909,1603543699881,127.0.0.1,127.0.0.1,TCP,2,8,0.0,2
1910,1603543699883,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1911,1603543700171,127.0.0.1,127.0.0.1,TCP,0,288,0.0,0
1912,1603543700172,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1913,1603543700175,127.0.0.1,127.0.0.1,TCP,2,3,0.0,1
1914,1603543700176,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1915,1603543700337,127.0.0.1,127.0.0.1,TCP,0,161,0.0,0
1916,1603543700339,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1917,1603543700342,127.0.0.1,127.0.0.1,TCP,2,3,0.0,1
1918,1603543700344,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1919,1603543700464,127.0.0.1,127.0.0.1,TCP,2,120,0.0,2
1920,1603543700479,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1921,1603543700571,127.0.0.1,127.0.0.1,TCP,2,92,0.0,2
1922,1603543700580,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1923,1603543700695,127.0.0.1,127.0.0.1,TCP,0,115,0.0,0
1924,1603543700696,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1925,1603543700705,127.0.0.1,127.0.0.1,TCP,2,9,0.0,1
1926,1603543700706,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1927,1603543700860,127.0.0.1,127.0.0.1,TCP,0,154,0.0,0
1928,1603543700862,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1929,1603543700883,127.0.0.1,127.0.0.1,TCP,2,21,0.0,1
1930,1603543700884,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1931,1603543700892,127.0.0.1,127.0.0.1,TCP,2,8,0.0,2
1932,1603543700894,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1933,1603543700899,127.0.0.1,127.0.0.1,TCP,2,5,0.0,2
1934,1603543700900,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1935,1603543701041,127.0.0.1,127.0.0.1,TCP,0,141,0.0,0
1936,1603543701043,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1937,1603543701047,127.0.0.1,127.0.0.1,TCP,2,4,0.0,1
1938,1603543701049,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1939,1603543701183,127.0.0.1,127.0.0.1,TCP,0,134,0.0,0
1940,1603543701184,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1941,1603543701194,127.0.0.1,127.0.0.1,TCP,2,10,0.0,1
1942,1603543701196,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1943,1603543701274,127.0.0.1,127.0.0.1,TCP,2,78,0.0,2
1944,1603543701276,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1945,1603543701283,127.0.0.1,127.0.0.1,TCP,2,7,0.0,2
1946,1603543701286,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1947,1603543701434,127.0.0.1,127.0.0.1,TCP,0,148,0.0,0
1948,1603543701435,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1949,1603543701450,127.0.0.1,127.0.0.1,TCP,2,15,0.0,1
1950,1603543701453,127.0.0.1,127.0.0.1,TCP,11,3,1.0,5
1951,1603543701608,127.0.0.1,127.0.0.1,TCP,0,155,0.0,0
1952,1603543701610,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1953,1603543701615,127.0.0.1,127.0.0.1,TCP,2,5,0.0,1
1954,1603543701616,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1955,1603543701626,127.0.0.1,127.0.0.1,TCP,2,10,0.0,2
1956,1603543701628,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1957,1603543701639,127.0.0.1,127.0.0.1,TCP,2,11,0.0,2
1958,1603543701642,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1959,1603543701785,127.0.0.1,127.0.0.1,TCP,0,143,0.0,0
1960,1603543701787,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1961,1603543701798,127.0.0.1,127.0.0.1,TCP,2,10,0.0,1
1962,1603543701799,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1963,1603543701974,127.0.0.1,127.0.0.1,TCP,0,175,0.0,0
1964,1603543701975,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1965,1603543701983,127.0.0.1,127.0.0.1,TCP,2,8,0.0,1
1966,1603543701985,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1967,1603543701998,127.0.0.1,127.0.0.1,TCP,2,13,0.0,2
1968,1603543702000,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1969,1603543702004,127.0.0.1,127.0.0.1,TCP,2,4,0.0,2
1970,1603543702006,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1971,1603543702179,127.0.0.1,127.0.0.1,TCP,0,173,0.0,0
1972,1603543702181,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1973,1603543702192,127.0.0.1,127.0.0.1,TCP,2,11,0.0,1
1974,1603543702193,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1975,1603543702332,127.0.0.1,127.0.0.1,TCP,0,139,0.0,0
1976,1603543702333,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1977,1603543702342,127.0.0.1,127.0.0.1,TCP,2,9,0.0,1
1978,1603543702343,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1979,1603543702346,127.0.0.1,127.0.0.1,TCP,2,3,0.0,2
1980,1603543702348,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1981,1603543702516,127.0.0.1,127.0.0.1,TCP,2,168,0.0,2
1982,1603543702537,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1983,1603543702682,127.0.0.1,127.0.0.1,TCP,0,145,0.0,0
1984,1603543702683,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1985,1603543702696,127.0.0.1,127.0.0.1,TCP,2,13,0.0,1
1986,1603543702698,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1987,1603543702850,127.0.0.1,127.0.0.1,TCP,0,152,0.0,0
1988,1603543702852,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
1989,1603543702859,127.0.0.1,127.0.0.1,TCP,2,7,0.0,1
1990,1603543702861,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
1991,1603543702875,127.0.0.1,127.0.0.1,TCP,2,14,0.0,2
1992,1603543702877,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1993,1603543702882,127.0.0.1,127.0.0.1,TCP,2,5,0.0,2
1994,1603543702884,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1995,1603543703033,127.0.0.1,127.0.0.1,TCP,0,149,0.0,0
1996,1603543703034,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
1997,1603543703044,127.0.0.1,127.0.0.1,TCP,2,10,0.0,1
1998,1603543703045,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
1999,1603543703195,127.0.0.1,127.0.0.1,TCP,0,150,0.0,0
2000,1603543703196,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
2001,1603543703208,127.0.0.1,127.0.0.1,TCP,2,12,0.0,1
2002,1603543703209,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2003,1603543703211,127.0.0.1,127.0.0.1,TCP,2,2,0.0,2
2004,1603543703212,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
2005,1603543703233,127.0.0.1,127.0.0.1,TCP,2,21,0.0,2
2006,1603543703237,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
2007,1603543703379,127.0.0.1,127.0.0.1,TCP,0,142,0.0,0
2008,1603543703380,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
2009,1603543703391,127.0.0.1,127.0.0.1,TCP,2,11,0.0,1
2010,1603543703392,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2011,1603543703546,127.0.0.1,127.0.0.1,TCP,0,154,0.0,0
2012,1603543703548,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
2013,1603543703556,127.0.0.1,127.0.0.1,TCP,2,8,0.0,1
2014,1603543703557,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2015,1603543703566,127.0.0.1,127.0.0.1,TCP,2,9,0.0,2
2016,1603543703568,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
2017,1603543703578,127.0.0.1,127.0.0.1,TCP,2,10,0.0,2
2018,1603543703579,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2019,1603543703757,127.0.0.1,127.0.0.1,TCP,0,177,0.0,0
2020,1603543703758,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
2021,1603543703768,127.0.0.1,127.0.0.1,TCP,2,10,0.0,1
2022,1603543703770,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
2023,1603543703919,127.0.0.1,127.0.0.1,TCP,0,149,0.0,0
2024,1603543703921,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
2025,1603543703926,127.0.0.1,127.0.0.1,TCP,2,5,0.0,1
2026,1603543703928,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2027,1603543704033,127.0.0.1,127.0.0.1,TCP,2,105,0.0,2
2028,1603543704045,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
2029,1603543704146,127.0.0.1,127.0.0.1,TCP,2,101,0.0,2
2030,1603543704157,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
2031,1603543704315,127.0.0.1,127.0.0.1,TCP,0,158,0.0,0
2032,1603543704316,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
2033,1603543704326,127.0.0.1,127.0.0.1,TCP,2,10,0.0,1
2034,1603543704327,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2035,1603543704610,127.0.0.1,127.0.0.1,TCP,0,283,0.0,0
2036,1603543704611,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
2037,1603543704618,127.0.0.1,127.0.0.1,TCP,2,7,0.0,1
2038,1603543704619,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2039,1603543704629,127.0.0.1,127.0.0.1,TCP,2,10,0.0,2
2040,1603543704631,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
2041,1603543704643,127.0.0.1,127.0.0.1,TCP,2,12,0.0,2
2042,1603543704645,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
2043,1603543704861,127.0.0.1,127.0.0.1,TCP,0,216,0.0,0
2044,1603543704863,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
2045,1603543704876,127.0.0.1,127.0.0.1,TCP,2,13,0.0,1
2046,1603543704878,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
2047,1603543705057,127.0.0.1,127.0.0.1,TCP,0,179,0.0,0
2048,1603543705058,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
2049,1603543705063,127.0.0.1,127.0.0.1,TCP,2,5,0.0,1
2050,1603543705065,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
2051,1603543705102,127.0.0.1,127.0.0.1,TCP,2,37,0.0,2
2052,1603543705104,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
2053,1603543705112,127.0.0.1,127.0.0.1,TCP,2,8,0.0,2
2054,1603543705113,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2055,1603543705273,127.0.0.1,127.0.0.1,TCP,0,159,0.0,0
2056,1603543705274,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
2057,1603543705288,127.0.0.1,127.0.0.1,TCP,2,14,0.0,1
2058,1603543705290,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2059,1603543705450,127.0.0.1,127.0.0.1,TCP,0,160,0.0,0
2060,1603543705451,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
2061,1603543705463,127.0.0.1,127.0.0.1,TCP,2,12,0.0,1
2062,1603543705465,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
2063,1603543705475,127.0.0.1,127.0.0.1,TCP,2,10,0.0,2
2064,1603543705477,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
2065,1603543705490,127.0.0.1,127.0.0.1,TCP,2,12,0.0,2
2066,1603543705493,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
2067,1603543705624,127.0.0.1,127.0.0.1,TCP,0,131,0.0,0
2068,1603543705625,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
2069,1603543705628,127.0.0.1,127.0.0.1,TCP,2,3,0.0,1
2070,1603543705629,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2071,1603543705782,127.0.0.1,127.0.0.1,TCP,0,153,0.0,0
2072,1603543705783,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
2073,1603543705790,127.0.0.1,127.0.0.1,TCP,2,7,0.0,1
2074,1603543705792,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2075,1603543705804,127.0.0.1,127.0.0.1,TCP,2,12,0.0,2
2076,1603543705806,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
2077,1603543705809,127.0.0.1,127.0.0.1,TCP,2,3,0.0,2
2078,1603543705811,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
2079,1603543705982,127.0.0.1,127.0.0.1,TCP,0,171,0.0,0
2080,1603543705983,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
2081,1603543706000,127.0.0.1,127.0.0.1,TCP,2,17,0.0,1
2082,1603543706001,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2083,1603543706118,127.0.0.1,127.0.0.1,TCP,0,117,0.0,0
2084,1603543706120,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
2085,1603543706122,127.0.0.1,127.0.0.1,TCP,2,2,0.0,1
2086,1603543706123,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2087,1603543706126,127.0.0.1,127.0.0.1,TCP,2,3,0.0,2
2088,1603543706127,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
2089,1603543706310,127.0.0.1,127.0.0.1,TCP,2,183,0.0,2
2090,1603543706323,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2091,1603543706449,127.0.0.1,127.0.0.1,TCP,0,126,0.0,0
2092,1603543706450,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
2093,1603543706454,127.0.0.1,127.0.0.1,TCP,2,4,0.0,1
2094,1603543706455,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2095,1603543706659,127.0.0.1,127.0.0.1,TCP,0,204,0.0,0
2096,1603543706661,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
2097,1603543706665,127.0.0.1,127.0.0.1,TCP,2,4,0.0,1
2098,1603543706666,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2099,1603543706682,127.0.0.1,127.0.0.1,TCP,2,16,0.0,2
2100,1603543706684,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
2101,1603543706693,127.0.0.1,127.0.0.1,TCP,2,9,0.0,2
2102,1603543706695,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
2103,1603543706813,127.0.0.1,127.0.0.1,TCP,0,118,0.0,0
2104,1603543706815,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
2105,1603543706827,127.0.0.1,127.0.0.1,TCP,2,12,0.0,1
2106,1603543706829,127.0.0.1,127.0.0.1,TCP,11,2,1.0,5
2107,1603543706991,127.0.0.1,127.0.0.1,TCP,0,162,0.0,0
2108,1603543706993,127.0.0.1,127.0.0.1,TCP,2,2,0.0,4
2109,1603543706995,127.0.0.1,127.0.0.1,TCP,2,2,0.0,1
2110,1603543706996,127.0.0.1,127.0.0.1,TCP,11,1,1.0,5
2111,1603543706998,127.0.0.1,127.0.0.1,TCP,2,2,0.0,2
2112,1603543706999,127.0.0.1,127.0.0.1,TCP,2,1,0.0,4
